"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120"
"2011","SE",43260,"4","2011","8",46854,40046,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,6808,,"3","3","3","1","1","1","1","1","1","1","1","3","2097.03","1","3","2","2","2","2","4","3","5","1","1","NA","848.25","970.3","NA","1","1",,"1",1,,,,,
"2011","SE",43266,"2","2011","17",17165,14043,0,0,,,,,,,,,0,0,0,0,0,,356,,0,0,0,,3122,,"3","3","3","1","1","1","1","1","1","1","3","5","NA","1","NA","2","2","1","1","4","2","5","2","1","629.11","978.47","745.07","NA","1","1",,"1",1,,,,,
"2011","SE",43268,"1","2011","12",26033,14722,0,0,,,,,,,,,0,0,0,0,0,,178,,0,2861,0,,8450,,"3","3","1","1","1","NA","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","2","6","2","1","NA","787.02","523.21","NA","1","1",,"1",1,,,,,
"2011","SE",43270,"1","2011","8",33779,28327,0,0,,,,,,,,,0,0,0,2297,0,,45,,0,955,0,,4498,,"3","3","NA","1","1","2","1","1","1","1","1","3","733.96","3","3","2","2","2","2","1","3","6","2","1","NA","586.96","281.53","NA","1","1",,"1",1,,,,,
"2011","SE",43285,"3","2011","15",66428,58779,0,0,,,,,,,,,0,0,0,9005,0,,25,,0,844,0,,6806,,"3","3","NA","1","1","1","1","1","1","1","1","3","NA","3","NA","2","2","2","2","3","2","3","2","1","629.11","978.47","743.92","NA","1","1",,"1",1,,,,,
"2011","SE",43291,"4","2011","82",19612,12399,0,0,,,,,,,,,0,0,0,7926,0,,51,,0,591,0,,6622,,"3","3","NA","2","1","2","1","1","1","1","1","4","NA","2","NA","2","2","2","2","4","1","4","2","1","NA","586.96","743.4","NA","1","1",,"1",1,,,,,
"2011","SE",43297,"3","2011","15",23437,21893,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1544,,"3","3","3","1","1","1","1","1","1","1","1","4","1048.51","3","NA","2","2","2","2","1","2","5","2","1","NA","583.29","370.02","NA","1","1",,"1",1,,,,,
"2011","SE",43348,"1","2011","16",13136,7555,0,0,,,,,,,,,0,0,0,0,0,,18,,0,0,0,,5581,,"3","3","3","1","1","1","1","1","1","1","1","5","NA","2","NA","2","2","2","2","4","2","5","2","1","NA","848.25","360.69","0","1","1",,"1",1,,,,,
"2011","SE",43388,"3","2011","23",37206,34157,0,0,,,,,,,,,0,0,0,0,0,,18,,0,0,0,,3049,,"3","3","NA","1","1","2","1","1","1","3","1","NA","576.68","3","NA","2","2","2","2","4","2","2","2","1","NA","981.3","779.05","NA","1","1",,"1",1,,,,,
"2011","SE",43393,"3","2011","34",30592,24226,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,6366,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","3","1","2","2","2","3","2","6","2","1","NA","NA","691.91","NA","1","1",,"1",1,,,,,
"2011","SE",43394,"1","2011","7",56951,53332,0,0,,,,,,,,,0,0,0,0,0,,999,,0,0,0,,3618,,"NA","3","3","2","1","1","1","1","1","1","1","6","2621.29","3","NA","2","2","2","2","4","2","5","2","1","NA","837.55","680.8","NA","1","1",,"1",1,,,,,
"2011","SE",43404,"1","2011","16",90381,83204,0,0,,,,,,,,,0,0,0,0,0,,6,,0,3673,0,,3504,,"3","1","NA","1","1","2","1","1","1","1","1","6","2621.29","2","1","2","1","2","2","3","2","5","2","1","429.89","848.25","591.36","NA","1","1",,"1",1,,,,,
"2011","SE",43418,"1","2011","28",13393,-2600,0,0,,,,,,,,,0,0,0,0,0,,1353,,0,0,0,,15993,,"3","3","3","1","1","1","1","1","1","1","1","6","838.81","2","NA","2","2","2","1","1","2","5","2","1","NA","848.25","440.69","NA","1","1",,"1",1,,,,,
"2011","SE",43422,"3","2011","13",18261,16833,0,0,,,,,,,,,0,0,0,832,0,,101,,0,0,0,,1428,,"3","3","NA","1","1","2","1","1","1","1","1","NA","1258.22","2","2","2","2","2","2","4","3","2","2","2","NA","1092.24","765.94","NA","1","1",,"1",1,,,,,
"2011","SE",43431,"3","2011","8",15669,10935,0,0,,,,,,,,,0,0,0,0,0,,19,,0,0,0,,4734,,"3","3","3","1","1","1","1","1","1","1","1","6","1730.05","1","3","2","2","2","1","1","1","6","2","1","NA","NA","1036.98","NA","1","1",,"1",1,,,,,
"2011","SE",43436,"3","2011","18",20060,15956,0,0,,,,,,,,,0,0,0,0,0,,673,,0,29,0,,4075,,"3","3","NA","1","1","NA","1","2","1","1","1","6","NA","2","NA","2","2","2","2","1","3","5","1","1","346.01","787.02","420.56","NA","1","1",,"1",1,,,,,
"2011","SE",43456,"4","2011","33",35795,33057,0,0,,,,,,,,,0,0,0,0,0,,810,,0,0,0,,2738,,"3","3","NA","1","1","1","1","1","1","1","1","5","838.81","3","NA","2","2","2","2","4","2","4","2","1","NA","1092.24","717.18","NA","1","1",,"1",1,,,,,
"2011","SE",43474,"3","2011","7",23232,22580,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,652,,"3","1","NA","1","1","1","1","1","1","1","1","5","NA","2","3","2","2","2","2","2","3","2","2","1","597.65","1092.24","1501.26","NA","1","1",,"1",1,,,,,
"2011","SE",43475,"3","2011","20",42653,39098,0,0,,,,,,,,,0,0,0,0,0,,20,,0,0,0,,3555,,"3","3","NA","1","1","1","1","1","1","1","1","4","2097.03","3","NA","2","1","2","2","1","3","2","2","1","712.99","NA","714.35","NA","1","1",,"1",1,,,,,
"2011","SE",43478,"3","2011","9",5373,5091,0,0,,,,,,,,,0,0,0,0,0,,32,,0,66,0,,216,,"3","3","NA","1","1","1","1","1","1","1","1","4","1467.92","3","2","2","2","2","2","4","3","3","2","1","NA","583.29","475.4","NA","1","1",,"1",1,,,,,
"2011","SE",43493,"3","2011","10",7458,4111,0,0,,,,,,,,,0,0,0,0,0,,354,,0,0,0,,3347,,"3","1","NA","1","1","1","1","1","1","1","1","5","1992.18","2","NA","2","2","2","2","1","2","5","2","1","NA","837.55","617.58","NA","1","1",,"1",1,,,,,
"2011","SE",43507,"2","2011","20",27810,21678,0,0,,,,,,,,,0,0,0,3525,0,,0,,0,0,0,,6132,,"3","3","3","1","1","2","1","1","1","1","2","3","2097.03","2","2","2","2","2","2","4","3","6","2","1","555.71","NA","401.27","NA","1","2",,"1",1,,,,,
"2011","SE",43528,"3","2011","10",23567,17840,0,0,,,,,,,,,0,0,0,8639,0,,24,,0,720,0,,5007,,"3","3","3","1","1","1","1","1","1","1","1","2","NA","1","3","2","2","2","2","4","NA","4","2","1","NA","NA","608.03","NA","1","1",,"1",1,,,,,
"2011","SE",43533,"1","2011","15",19349,12529,0,0,,,,,,,,,0,0,0,0,0,,150,,0,295,0,,6525,,"3","3","NA","1","1","1","1","1","1","1","1","5","NA","2","3","2","1","2","2","2","2","6","2","1","838.81","848.25","344.02","NA","1","1",,"1",1,,,,,
"2011","SE",43537,"3","2011","8",30134,24687,0,0,,,,,,,,,0,0,0,0,0,,192,,0,0,0,,5448,,"3","3","NA","1","1","1","1","1","1","1","3","6","2621.29","NA","NA","2","2","2","2","1","3","5","2","1","587.17","1092.24","364.99","NA","1","1",,"1",1,,,,,
"2011","SE",43548,"4","2011","13",34592,28562,0,0,,,,,,,,,0,0,0,0,0,,61,,0,0,0,,6030,,"3","3","3","1","1","2","1","1","1","1","NA","3","NA","1","NA","2","2","2","1","3","2","4","2","1","NA","1092.24","606.25","NA","1","1",,"1",1,,,,,
"2011","SE",43563,"2","2011","15",29410,19703,0,0,,,,,,,,,0,0,0,0,0,,1051,,0,0,0,,9707,,"3","3","3","1","1","1","1","1","1","1","1","4","1048.51","3","2","2","2","2","2","4","2","6","2","1","NA","1092.24","874.46","NA","1","1",,"1",1,,,,,
"2011","SE",43590,"3","2011","20",32986,30070,0,0,,,,,,,,,0,0,0,0,0,,62,,0,420,0,,2496,,"3","3","3","1","1","1","1","1","1","1","1","NA","2097.03","2","NA","2","2","2","2","4","2","6","2","1","NA","848.25","410.6","NA","1","1",,"1",1,,,,,
"2011","SE",43606,"3","2011","64",7010,6138,0,0,,,,,,,,,0,0,0,0,0,,748,,0,110,0,,762,,"3","3","NA","1","2","1","1","1","1","1","3","6","NA","3","NA","2","2","2","2","1","2","3","1","1","NA","533.9","480.85","NA","1","1",,"1",1,,,,,
"2011","SE",43617,"3","2011","15",16187,11315,0,0,,,,,,,,,0,0,0,6382,0,,49,,0,0,0,,4872,,"3","3","3","1","1","1","1","1","1","1","3","4","5242.57","3","3","2","2","2","2","1","2","6","2","1","NA","1092.24","422.76","NA","1","1",,"1",1,,,,,
"2011","SE",43633,"3","2011","10",14385,9118,0,0,,,,,,,,,0,0,0,0,0,,675,,0,0,0,,5267,,"3","3","NA","1","1","1","1","1","1","1","1","5","1258.22","2","NA","2","2","2","2","1","2","5","2","1","NA","NA","317.6","NA","1","1",,"1",1,,,,,
"2011","SE",43653,"3","2011","9",18247,15032,0,0,,,,,,,,,0,0,0,0,0,,21,,0,350,0,,2865,,"3","3","3","1","1","1","1","1","3","1","1","6","3145.54","3","3","2","2","2","2","3","2","1","2","1","NA","978.47","680.49","NA","1","1",,"1",1,,,,,
"2011","SE",43654,"2","2011","11",43864,39056,0,0,,,,,,,,,0,0,0,0,0,,0,,0,277,0,,4531,,"3","3","NA","2","1","1","1","1","1","1","1","6","2097.03","2","1","2","2","2","1","1","2","5","2","1","NA","837.55","607.61","NA","1","1",,"1",1,,,,,
"2011","SE",43668,"3","2011","47",16744,13689,0,0,,,,,,,,,0,0,0,4274,0,,0,,0,0,0,,3055,,"3","3","NA","2","1","1","1","1","1","1","1","6","1258.22","3","NA","2","1","2","2","4","2","2","2","1","681.53","NA","617.58","NA","1","1",,"1",1,,,,,
"2011","SE",43672,"1","2011","15",18424,11179,0,0,,,,,,,,,0,0,0,0,0,,88,,0,386,0,,6859,,"3","3","3","1","1","2","1","1","1","1","1","4","1205.79","3","NA","2","2","2","2","2","3","2","2","1","NA","848.25","401.27","NA","1","1",,"1",1,,,,,
"2011","SE",43673,"4","2011","24",55549,49650,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,5899,,"3","3","NA","1","1","2","1","1","1","1","3","4","733.96","2","NA","2","2","2","2","2","2","2","2","1","NA","439.43","424.33","NA","1","1",,"1",1,,,,,
"2011","SE",43680,"4","2011","10",15453,9333,0,0,,,,,,,,,0,0,0,0,0,,25,,0,0,0,,6120,,"1","3","3","1","1","1","1","1","1","1","3","6","1730.05","3","NA","2","1","2","2","4","3","3","2","1","NA","848.25","1377.96","NA","1","1",,"1",1,,,,,
"2011","SE",43695,"3","2011","20",6626,3330,0,0,,,,,,,,,0,0,0,0,0,,24,,0,525,0,,2771,,"3","3","3","1","1","1","1","3","1","1","3","5","NA","3","1","2","2","2","2","3","3","6","2","1","419.41","NA","728.51","NA","NA","1",,"1",1,,,,,
"2011","SE",43715,"3","2011","19",33921,27757,0,0,,,,,,,,,0,0,0,0,0,,1292,,0,1034,0,,5131,,"3","3","NA","1","1","1","1","1","1","1","1","6","524.26","3","NA","2","2","2","1","1","3","2","1","1","NA","848.25","692.96","NA","1","1",,"1",1,,,,,
"2011","SE",43720,"3","2011","23",6634,6439,0,0,,,,,,,,,0,0,0,0,0,,34,,0,0,0,,195,,"3","3","3","1","1","1","1","1","1","1","1","6","1834.9","NA","NA","2","2","2","2","1","2","4","2","1","NA","586.96","399.38","NA","1","1",,"1",1,,,,,
"2011","SE",43724,"1","2011","44",8514,3127,0,0,,,,,,,,,0,0,0,0,0,,0,,0,5300,0,,87,,"3","3","3","1","1","1","1","1","1","1","2","NA","1834.9","2","3","2","2","2","1","3","3","5","2","1","587.17","646.09","1045.79","NA","1","1",,"1",1,,,,,
"2011","SE",43737,"3","2011","18",19312,14668,0,0,,,,,,,,,0,0,0,0,0,,111,,0,0,0,,4644,,"3","3","NA","1","1","1","1","1","1","1","1","5","2097.03","3","3","2","2","2","2","2","2","6","2","1","NA","978.47","588.32","NA","1","1",,"1",1,,,,,
"2011","SE",43765,"1","2011","15",20417,20216,0,0,,,,,,,,,0,0,0,1099,0,,83,,0,0,0,,201,,"3","1","NA","1","1","1","1","1","1","1","1","6","NA","3","3","2","2","2","2","1","2","3","2","1","NA","848.25","347.16","NA","1","1",,"1",1,,,,,
"2011","SE",43786,"4","2011","15",34558,28030,0,0,,,,,,,,,0,0,0,6159,0,,16,,0,0,0,,6528,,"3","3","3","1","1","1","1","1","1","1","3","6","NA","3","3","2","2","2","1","2","3","3","2","1","712.99","848.25","1120.86","NA","1","1",,"1",1,,,,,
"2011","SE",43855,"3","2011","18",19578,15076,0,0,,,,,,,,,0,0,0,0,0,,81,,0,0,0,,4502,,"3","3","NA","1","1","1","1","1","1","1","1","6","1572.77","2","NA","2","1","2","2","1","2","3","2","1","723.37","476.13","458.2","NA","1","1",,"1",1,,,,,
"2011","SE",43878,"2","2011","15",22664,20199,0,0,,,,,,,,,0,0,0,3217,0,,0,,0,378,0,,2087,,"3","3","NA","1","1","1","1","1","1","1","1","4","NA","2","NA","2","2","1","2","4","2","6","2","1","576.68","NA","527.3","NA","1","1",,"1",1,,,,,
"2011","SE",43879,"2","2011","60",14283,10428,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3855,,"3","3","NA","1","1","1","1","1","1","1","NA","6","2830.99","3","3","2","2","2","2","2","3","2","2","1","426.75","NA","399.59","NA","1","1",,"1",1,,,,,
"2011","SE",43883,"3","2011","15",44321,37698,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,6622,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","4","2","5","2","1","NA","848.25","880.12","NA","1","1",,"1",1,,,,,
"2011","SE",43890,"3","2011","9",6329,-513,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,6843,,"3","3","3","1","1","1","1","1","1","1","1","6","733.96","2","NA","2","2","2","2","1","2","4","2","1","NA","439.43","455.79","NA","2","1",,"1",1,,,,,
"2011","SE",43899,"2","2011","9",29340,24354,0,0,,,,,,,,,0,0,0,0,0,,25,,0,0,0,,4986,,"3","3","NA","1","1","1","1","1","1","1","1","4","1677.62","2","1","2","2","2","2","4","3","2","2","1","NA","719.18","434.82","NA","1","1",,"1",1,,,,,
"2011","SE",43906,"2","2011","8",20678,17737,0,0,,,,,,,,,0,0,0,0,1411,,0,,0,170,0,,2771,,"NA","3","NA","1","1","1","1","1","1","1","3","5","1572.77","3","NA","2","2","2","2","1","1","3","2","1","671.05","787.02","564.83","NA","1","1",,"1",1,,,,,
"2011","SE",43930,"3","2011","12",27326,17514,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1316,0,,8495,,"1","3","3","1","2","1","1","1","1","1","1","6","2097.03","3","3","2","2","2","2","1","2","4","2","1","NA","NA","854.96","NA","1","1",,"1",1,,,,,
"2011","SE",43933,"4","2011","15",68016,66737,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1279,,"3","3","NA","1","1","1","1","1","1","1","1","4","2097.03","3","NA","2","2","2","2","1","2","5","2","1","NA","848.25","497.42","NA","1","1",,"1",1,,,,,
"2011","SE",43958,"2","2011","35",24304,19625,0,0,,,,,,,,,0,0,0,0,0,,16,,0,0,0,,4679,,"3","1","NA","1","1","2","1","1","1","1","1","NA","1782.48","3","1","2","2","2","2","1","2","5","2","1","482.32","1092.24","361.63","NA","1","1",,"1",1,,,,,
"2011","SE",43978,"4","2011","8",20034,16609,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3424,,"3","3","3","1","1","1","1","1","1","1","1","4","2621.29","3","NA","2","2","1","2","4","3","2","2","1","NA","848.25","312.56","NA","1","1",,"1",1,,,,,
"2011","SE",44000,"3","2011","40",8,-3978,0,0,,,,,,,,,0,0,0,0,0,,8,,0,0,0,,3986,,"3","3","NA","1","1","2","1","1","1","1","1","4","2097.03","3","NA","2","1","2","2","4","3","6","2","1","NA","981.3","672.52","NA","1","1",,"1",1,,,,,
"2011","SE",44007,"4","2011","35",29106,20661,0,0,,,,,,,,,0,0,0,0,0,,0,,0,392,0,,8053,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","1","3","2","2","2","2","1","2","6","2","1","NA","978.47","691.91","NA","1","1",,"1",1,,,,,
"2011","SE",44023,"3","2011","15",17056,12239,0,0,,,,,,,,,0,0,0,666,0,,81,,0,566,0,,4251,,"3","3","3","1","1","2","1","3","1","1","1","6","1258.22","1","NA","2","2","2","2","4","4","3","2","1","366.98","NA","394.03","NA","1","1",,"1",1,,,,,
"2011","SE",44027,"3","2011","28",10493,8736,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1757,,"3","3","3","1","1","1","1","1","1","1","1","5","2935.84","2","3","2","2","2","2","1","2","6","1","1","702.5","NA","606.25","NA","1","1",,"1",1,,,,,
"2011","SE",44033,"2","2011","13",15506,10035,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,5471,,"3","3","NA","1","1","1","1","1","1","1","1","1","3145.54","3","NA","2","2","2","2","1","2","5","2","1","NA","NA","577.84","NA","1","1",,"1",1,,,,,
"2011","SE",44046,"1","2011","9",23276,22965,0,0,,,,,,,,,0,0,0,0,0,,112,,0,0,0,,311,,"3","3","NA","1","1","1","1","1","3","1","1","5","838.81","1","NA","2","2","2","1","4","2","4","2","1","NA","NA","476.55","NA","1","1",,"1",1,,,,,
"2011","SE",44065,"3","2011","21",28448,24381,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4067,,"3","3","3","1","1","1","1","1","1","1","1","5","2097.03","2","NA","2","2","2","2","2","2","3","2","1","702.5","978.47","599.23","NA","1","1",,"1",1,,,,,
"2011","SE",44070,"3","2011","21",28430,24213,0,0,,,,,,,,,0,0,0,0,0,,623,,0,486,0,,3731,,"3","3","3","2","1","1","1","1","1","1","1","4","1467.92","1","NA","2","2","2","2","1","3","3","2","1","NA","978.47","727.35","NA","1","1",,"1",1,,,,,
"2011","SE",44096,"2","2011","10",29129,22380,0,0,,,,,,,,,0,0,7534,1714,0,,0,,0,541,0,,6208,,"3","3","3","1","1","1","1","1","1","1","1","5","1048.51","1","NA","2","2","2","2","4","3","4","2","1","733.96","787.02","567.14","NA","1","1",,"1",1,,,,,
"2011","SE",44110,"3","2011","10",22741,18655,0,0,,,,,,,,,0,0,0,1553,0,,36,,0,0,0,,4086,,"3","3","3","1","1","1","1","3","1","1","2","NA","2097.03","3","NA","2","1","2","2","1","3","5","2","1","NA","981.3","780.2","NA","1","1",,"1",1,,,,,
"2011","SE",44184,"3","2011","12",27845,27323,0,0,,,,,,,,,0,0,0,0,0,,15,,0,0,0,,522,,"3","3","NA","2","1","1","1","1","1","1","3","6","NA","2","NA","2","2","2","1","1","2","3","2","1","NA","NA","411.33","0","1","1",,"1",1,,,,,
"2011","SE",44216,"3","2011","33",34186,23646,0,0,,,,,,,,,0,0,0,0,0,,723,,0,0,0,,10540,,"3","3","NA","1","1","1","1","1","1","1","1","5","3145.54","3","NA","2","2","2","2","1","2","4","2","1","NA","1092.24","1017.06","NA","1","1",,"1",1,,,,,
"2011","SE",44225,"1","2011","15",13545,4665,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1361,0,,7519,,"3","3","NA","1","1","2","1","1","1","1","3","5","2097.03","2","NA","2","2","2","2","4","2","3","2","1","534.74","NA","NA","NA","1","1",,"1",1,,,,,
"2011","SE",44233,"1","2011","17",25086,18025,0,0,,,,,,,,,0,0,0,0,0,,12761,,0,0,0,,7061,,"3","3","NA","1","1","1","1","1","1","1","2","6","4194.06","3","NA","2","2","2","2","1","2","6","1","1","482.32","NA","410.6","NA","1","1",,"1",1,,,,,
"2011","SE",44234,"3","2011","11",13155,11705,0,0,,,,,,,,,0,0,0,0,0,,341,,0,183,0,,1266,,"3","3","3","1","1","1","1","1","3","1","3","5","1048.51","1","NA","2","2","2","2","1","3","3","2","1","NA","805.78","683.53","NA","1","1",,"1",1,,,,,
"2011","SE",44256,"3","2011","23",13740,2449,0,0,,,,,,,,,0,0,0,0,0,,1166,,0,0,0,,11292,,"3","3","NA","NA","1","2","1","1","1","1","1","5","NA","3","1","2","2","2","2","3","2","4","2","1","NA","848.25","643.58","NA","1","1",,"1",1,,,,,
"2011","SE",44263,"3","2011","41",44100,39992,0,0,,,,,,,,,0,0,0,0,0,,179,,0,0,0,,4108,,"3","3","3","1","1","1","1","1","1","1","1","NA","NA","2","NA","2","2","1","2","1","3","5","2","1","NA","981.3","846.89","NA","1","1",,"1",1,,,,,
"2011","SE",44271,"3","2011","14",13650,7622,0,0,,,,,,,,,0,0,0,0,0,,1187,,0,0,0,,6028,,"3","3","NA","1","1","1","1","1","1","1","1","4","1258.22","3","NA","2","2","2","2","3","2","3","2","1","NA","1092.24","609.29","NA","1","1",,"1",1,,,,,
"2011","SE",44282,"1","2011","18",16813,9946,0,0,,,,,,,,,0,0,0,0,0,,778,,0,832,0,,6035,,"3","3","3","1","1","1","1","1","1","1","1","4","2621.29","3","3","2","2","2","2","1","2","3","2","1","NA","848.25","368.87","NA","1","1",,"1",1,,,,,
"2011","SE",44336,"1","2011","39",581,-2198,0,0,,,,,,,,,0,0,0,0,0,,24,,0,0,0,,2779,,"3","3","3","1","2","1","1","1","1","1","1","5","NA","1","NA","2","2","2","2","1","3","5","1","1","629.11","586.96","1100.52","NA","1","1",,"1",1,,,,,
"2011","SE",44337,"4","2011","14",14847,13032,0,0,,,,,,,,,0,0,0,0,0,,75,,0,0,0,,1815,,"3","3","3","1","1","1","1","1","1","1","3","6","4194.06","1","NA","2","2","2","2","1","3","6","2","1","NA","848.25","1188.18","NA","1","1",,"1",1,,,,,
"2011","SE",44347,"4","2011","39",6819,-726,0,0,,,,,,,,,0,0,0,0,0,,0,,0,740,0,,6804,,"3","1","3","1","1","1","1","1","1","1","1","4","838.81","1","2","2","2","2","1","4","2","2","2","1","NA","978.47","528.35","NA","1","1",,"1",1,,,,,
"2011","SE",44352,"3","2011","14",21212,18954,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2258,,"3","3","NA","1","1","2","1","1","3","1","3","4","NA","3","3","2","2","2","2","1","1","6","2","1","671.05","586.96","391.52","NA","1","1",,"1",1,,,,,
"2011","SE",44361,"3","2011","38",28733,23105,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,5628,,"3","3","3","1","1","1","1","1","1","1","1","5","2726.14","2","2","2","2","2","2","2","2","3","2","1","NA","NA","545.75","NA","1","1",,"1",1,,,,,
"2011","SE",44363,"1","2011","29",12290,8111,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4178,,"3","1","3","1","1","1","1","1","1","1","1","5","2306.73","2","NA","2","2","2","2","4","2","6","1","1","NA","978.47","743.92","NA","1","1",,"1",1,,,,,
"2011","SE",44375,"1","2011","18",17030,10575,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,6455,,"3","3","3","1","1","1","1","1","1","1","1","6","NA","3","3","2","2","2","2","1","3","6","2","1","NA","719.18","1245.22","NA","1","1",,"1",1,,,,,
"2011","SE",44398,"4","2011","13",9969,7938,0,0,,,,,,,,,0,0,0,0,0,,12,,0,0,0,,2031,,"3","3","NA","1","1","1","1","1","1","1","3","3","NA","3","NA","2","2","2","2","1","3","5","2","1","NA","533.9","265.59","NA","1","1",,"1",1,,,,,
"2011","SE",44401,"4","2011","12",17869,15152,0,0,,,,,,,,,0,0,0,0,0,,7,,0,0,0,,2717,,"3","3","NA","1","1","2","1","1","1","1","1","4","1572.77","2","NA","2","2","2","2","4","3","2","2","1","NA","719.18","337.2","NA","1","1",,"1",1,,,,,
"2011","SE",44413,"3","2011","10",32207,28039,0,0,,,,,,,,,0,0,0,0,0,,393,,0,2133,0,,2035,,"3","3","3","1","2","2","1","1","1","1","3","6","NA","3","3","1","2","2","2","4","2","3","2","1","NA","848.25","361.21","NA","1","1",,"1",1,,,,,
"2011","SE",44415,"2","2011","16",14554,4449,0,0,,,,,,,,,0,0,0,0,0,,402,,0,1090,0,,9015,,"3","3","3","1","1","1","1","1","1","1","2","6","4194.06","3","3","2","2","2","2","4","3","6","2","1","NA","NA","659.52","NA","1","1",,"1",1,,,,,
"2011","SE",44427,"1","2011","NA",76404,67695,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,8709,,"3","3","NA","1","1","2","1","1","1","1","1","4","NA","2","2","2","2","2","2","4","2","5","2","1","NA","837.55","474.77","NA","1","1",,"1",1,,,,,
"2011","SE",44483,"2","2011","43",33076,32827,0,0,,,,,,,,,0,0,0,0,0,,264,,0,33,0,,216,,"3","3","NA","1","1","1","1","1","1","1","1","4","NA","3","2","2","2","2","2","NA","2","3","2","1","NA","719.18","407.87","NA","1","1",,"1",1,,,,,
"2011","SE",44492,"2","2011","25",5685,757,0,0,,,,,,,,,0,0,0,0,0,,114,,0,0,0,,4928,,"1","3","NA","2","1","1","1","1","1","1","3","4","1887.33","2","NA","2","2","2","1","4","2","6","2","NA","862.4","978.47","619.78","NA","1","1",,"1",1,,,,,
"2011","SE",44494,"4","2011","16",31498,26563,0,0,,,,,,,,,0,0,0,0,0,,70,,0,0,0,,4935,,"NA","3","NA","1","1","1","1","1","1","1","2","6","3145.54","3","2","1","2","2","2","4","2","4","2","1","NA","1092.24","767.62","NA","1","1",,"1",1,,,,,
"2011","SE",44497,"3","2011","13",15898,10747,0,0,,,,,,,,,0,0,0,0,0,,98,,0,0,0,,5152,,"3","1","3","NA","1","1","1","1","1","1","1","4","NA","3","2","2","1","2","2","1","1","6","2","1","NA","848.25","826.33","NA","1","1",,"1",1,,,,,
"2011","SE",44499,"4","2011","16",18086,15786,0,0,,,,,,,,,0,0,0,0,0,,456,,0,92,0,,2207,,"NA","3","3","1","1","1","1","2","1","1","1","2","2097.03","2","NA","2","2","2","2","1","3","5","2","1","NA","805.78","391.2","NA","1","1",,"1",1,,,,,
"2011","SE",44514,"3","2011","7",15133,11779,0,0,,,,,,,,,0,0,0,1303,0,,0,,0,0,0,,3353,,"3","3","NA","1","1","1","1","1","1","1","3","5","576.68","2","NA","2","2","2","2","4","2","5","2","1","NA","NA","452.01","NA","1","1",,"1",1,,,,,
"2011","SE",44530,"2","2011","8",21233,18260,0,0,,,,,,,,,0,0,0,706,0,,16,,0,0,0,,2973,,"3","3","NA","1","1","1","1","3","1","1","1","5","NA","3","NA","2","2","2","2","4","2","2","2","1","618.62","NA","422.76","NA","1","1",,"1",1,,,,,
"2011","SE",44535,"1","2011","21",20079,19286,0,0,,,,,,,,,0,0,0,5305,0,,0,,0,0,0,,793,,"3","3","NA","2","1","2","1","1","3","1","1","3","NA","1","NA","2","2","2","2","1","3","3","2","1","NA","848.25","368.13","0","1","1",,"1",1,,,,,
"2011","SE",44562,"3","2011","12",18350,12859,0,0,,,,,,,,,0,0,0,594,0,,121,,0,0,0,,5491,,"3","3","1","1","1","2","1","1","1","1","1","5","1467.92","3","NA","2","2","2","2","1","2","3","2","1","NA","635.61","472.99","0","1","1",,"1",1,,,,,
