"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HD080","HD100","HD110","HD120","HD140","HD150","HD160","HD170","HD180","HD190","HD200","HD210","HD220","HD240","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120"
"2013","SE",34158,"3","2013","10",83683,42377,0,0,,,,,,,,0,10034,0,0,0,,0,,3,835,0,,40471,,"3","3","NA","1","1","1","1","1","1","1","1","5","NA","2","NA","2","2","2","2","2","2","4","2","1","NA","971.96","814.21","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",34169,"1","2013","15",73925,53815,0,0,,,,,,,,0,6149,0,0,0,,0,,0,2231,0,,17879,,"NA","3","NA","1","1","1","1","1","1","1","1","6","1148.88","3","NA","2","1","1","2","4","2","6","2","1","NA","1322.14","552.96","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","SE",34174,"2","2013","28",49538,33543,0,0,,,,,,,,0,19402,0,0,0,,515,,105,0,0,,15995,,"3","3","NA","1","1","1","1","1","1","1","1","6","3446.65","3","NA","2","2","2","2","1","1","4","2","1","NA","1031.7","987.7","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",34177,"1","2013","20",62678,39646,0,0,,,,,,,,0,590,0,0,0,,252,,0,0,0,,23033,,"3","3","NA","2","1","1","1","3","1","1","1","6","3446.65","2","NA","2","2","2","2","1","2","5","2","1","NA","NA","755.85","114.89","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",34184,"1","2013","13",100844,79389,0,0,,,,,,,,0,6950,0,0,0,,0,,23,1206,0,,20250,,"3","3","3","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","1","2","1","2","6","1","1","NA","1022.97","823.63","95.74","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",34203,"1","2013","18",52558,31940,0,0,,,,,,,,0,1810,0,0,0,,1315,,126,798,0,,19820,,"NA","3","NA","2","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","4","2","4","2","1","NA","1022.97","987.7","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","SE",34214,"1","2013","20",43926,25436,0,0,,,,,,,,0,7995,0,7454,0,,0,,0,1464,963,,16062,,"3","3","NA","1","1","1","1","1","1","1","1","4","2297.77","2","3","2","2","2","2","1","2","4","2","1","NA","NA","878.32","344.67","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","SE",34216,"4","2013","28",55856,28065,0,0,,,,,,,,0,0,0,0,0,,813,,0,803,0,,26988,,"1","3","NA","1","1","2","1","1","2","1","1","6","3101.99","3","NA","2","2","2","2","1","2","6","2","1","NA","1031.7","991.6","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",34224,"1","2013","26",83751,71406,0,0,,,,,,,,0,5142,0,0,0,,135,,62,473,0,,11872,,"3","3","NA","1","1","1","1","1","1","1","1","6","3446.65","3","NA","2","2","2","2","1","2","5","2","1","NA","1031.7","1070.07","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",34228,"1","2013","36",73301,60720,0,0,,,,,,,,0,2967,0,0,0,,1254,,430,1561,0,,11020,,"3","3","NA","1","1","1","1","1","1","1","1","4","2297.77","3","NA","2","2","2","2","1","2","6","2","1","NA","1031.7","848.45","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",34233,"4","2013","27",60810,48232,0,0,,,,,,,,0,13767,0,0,0,,924,,165,125,0,,12452,,"3","3","NA","1","1","1","1","1","1","1","1","5","3101.99","3","NA","2","2","2","2","4","2","6","2","1","NA","1022.97","1080.18","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",34293,"2","2013","24",51298,37878,0,0,,,,,,,,0,6670,0,0,0,,0,,0,2752,0,,10669,,"3","3","NA","1","1","1","1","1","1","1","1","6","3446.65","3","NA","2","2","2","2","3","2","6","2","1","NA","874.07","633.38","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","SE",34321,"2","2013","15",70099,36547,0,0,,,,,,,,0,2082,0,0,0,,3619,,42,3209,0,,30344,,"3","3","NA","1","1","1","1","1","1","1","1","6","5744.42","3","NA","2","2","2","2","1","2","6","2","1","NA","1022.97","762.86","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","SE",34330,"4","2013","20",79898,65448,0,0,,,,,,,,0,1353,0,0,0,,73,,408,0,0,,14450,,"3","3","NA","1","1","1","1","1","1","1","1","5","5744.42","3","NA","2","2","2","2","1","3","5","2","1","NA","1031.7","387.98","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",34343,"3","2013","16",71481,61568,0,0,,,,,,,,0,29836,0,0,0,,11,,0,0,0,,9912,,"NA","3","NA","1","1","1","1","1","1","1","1","6","2297.77","3","NA","2","2","2","2","1","2","6","2","1","NA","1022.97","781.47","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",34356,"4","2013","28",31568,22946,0,0,,,,,,,,0,3492,0,0,994,,656,,105,293,0,,8329,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","1","2","2","1","2","4","2","1","1031.7","NA","790.32","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",34357,"3","2013","33",31801,19278,0,0,,,,,,,,0,1300,0,0,0,,357,,45,963,0,,11560,,"3","3","NA","1","1","1","1","3","1","1","1","4","NA","3","NA","2","2","2","2","3","2","5","2","1","NA","1031.7","987.7","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",34383,"2","2013","11",70253,44745,0,0,,,,,,,,0,31,0,0,0,,9081,,0,1622,0,,23886,,"3","3","1","1","1","1","1","1","1","1","1","NA","NA","NA","NA","2","2","2","2","4","2","6","2","1","NA","NA","360.63","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",34384,"1","2013","16",43870,25602,0,0,,,,,,,,0,6963,0,0,0,,1148,,143,1723,0,,16545,,"3","3","3","1","1","1","1","1","1","1","1","6","3446.65","3","NA","2","2","2","2","1","1","6","2","1","NA","1322.14","811.46","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",34387,"2","2013","24",68421,46141,0,0,,,,,,,,0,6095,0,0,0,,0,,0,2101,0,,20179,,"NA","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","1","1","2","5","1","1","NA","1201.39","823.63","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","SE",34403,"1","2013","18",56662,23030,0,0,,,,,,,,0,1146,0,0,0,,241,,10,680,0,,32952,,"3","3","3","1","1","2","1","1","1","1","1","4","2872.21","3","NA","2","2","2","2","4","2","6","2","1","NA","NA","550.66","191.48","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",34416,"4","2013","35",54439,37825,0,0,,,,,,,,0,20976,0,0,0,,7,,0,0,0,,16613,,"3","3","NA","1","1","1","1","1","1","1","1","5","3446.65","3","NA","2","2","2","2","3","2","5","2","1","NA","1201.39","1272.85","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",1.9,,,,,
"2013","SE",34421,"1","2013","11",135238,113208,0,0,,,,,,,,0,2305,0,0,0,,4007,,46,681,0,,21349,,"3","3","NA","1","1","1","1","1","1","1","1","6","2297.77","3","NA","2","2","2","2","1","2","6","2","1","NA","1322.14","781.47","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","SE",34460,"3","2013","12",177901,155793,0,0,,,,,,,,0,50,0,0,0,,339,,0,3634,0,,18474,,"3","3","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","3","1","4","2","1","NA","1322.14","1386.36","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","SE",34461,"4","2013","21",55000,12920,0,0,,,,,,,,0,1024,0,0,0,,186,,170,5473,0,,36606,,"NA","3","NA","1","1","1","1","1","1","1","1","6","3446.65","3","NA","2","2","2","2","1","2","6","2","1","NA","1031.7","987.7","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",34486,"1","2013","18",29406,6262,0,0,,,,,,,,0,5414,0,0,0,,4954,,327,1943,0,,21201,,"3","3","NA","1","1","1","1","1","1","1","3","6","1148.88","3","NA","2","2","2","2","1","2","6","2","1","NA","1201.39","1061.22","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","SE",34494,"2","2013","18",82400,39079,0,0,,,,,,,,0,3175,0,0,0,,402,,0,2074,0,,41247,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","2","1","4","2","1","NA","1322.14","1097.53","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",34499,"2","2013","36",80967,66953,0,0,,,,,,,,0,0,0,0,0,,995,,0,984,0,,13029,,"3","3","3","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","1031.7","853.05","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","SE",34519,"1","2013","23",115676,103983,0,0,,,,,,,,0,63197,0,0,0,,0,,0,0,0,,11693,,"3","3","NA","1","1","1","1","1","1","1","1","6","1148.88","3","NA","2","2","2","2","1","1","6","2","1","NA","1022.97","1108.79","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",34554,"1","2013","20",59417,53849,0,0,,,,,,,,0,68,0,0,0,,130,,0,420,0,,5148,,"3","3","NA","1","1","1","1","1","1","1","1","5","3101.99","3","NA","2","2","2","1","1","2","4","2","1","562.95","1196.79","1119.36","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",34556,"4","2013","33",52014,42248,0,0,,,,,,,,0,0,0,0,0,,689,,0,943,2354,,6469,,"3","3","NA","1","1","1","1","1","1","1","1","6","1953.1","3","NA","2","2","2","2","3","3","4","2","1","NA","1031.7","811.46","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","SE",34557,"1","2013","29",81774,52186,0,0,,,,,,,,0,5323,4637,1498,0,,0,,0,2191,0,,27397,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","4","2","1","NA","1322.14","762.86","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",34573,"1","2013","21",81629,47270,0,0,,,,,,,,0,1088,0,0,0,,331,,242,6106,0,,28253,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","1031.7","360.63","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","SE",34578,"3","2013","23",84289,58426,0,0,,,,,,,,0,1534,0,0,0,,268,,137,1189,0,,24674,,"1","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","1","2","1","2","3","3","4","2","1","NA","1322.14","827.54","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","SE",34584,"1","2013","26",93952,68383,0,0,,,,,,,,0,1647,0,0,0,,5,,40,1239,0,,24330,,"3","3","3","1","1","1","1","1","1","1","1","6","2584.99","3","NA","2","2","2","2","1","2","4","2","1","NA","874.07","1070.07","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",34626,"2","2013","17",49001,35003,0,0,,,,,,,,0,0,0,0,0,,1153,,365,792,0,,13206,,"3","3","NA","1","1","1","1","1","1","1","1","6","9191.07","3","NA","2","2","1","1","1","2","6","2","1","NA","1201.39","781.47","95.74","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",34631,"2","2013","15",71053,57999,0,0,,,,,,,,0,2871,0,0,0,,975,,0,212,0,,12841,,"NA","3","NA","1","1","1","1","1","1","1","1","6","NA","3","3","2","2","2","1","1","2","6","2","1","NA","1322.14","1360.74","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",34633,"1","2013","17",41899,20033,0,0,,,,,,,,0,45,0,0,0,,13301,,0,2705,0,,19162,,"3","3","3","1","1","1","1","1","1","1","1","6","9191.07","3","NA","2","2","2","2","1","1","6","2","1","NA","1201.39","753.44","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",34651,"4","2013","27",84493,71759,0,0,,,,,,,,0,0,19915,0,0,,0,,0,1087,0,,11647,,"NA","3","3","1","1","1","1","1","1","1","1","4","2872.21","3","NA","2","2","1","1","1","2","6","2","1","NA","1322.14","823.63","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","SE",34665,"3","2013","19",23788,9700,0,0,,,,,,,,0,105,0,0,0,,568,,0,638,0,,13450,,"3","3","NA","1","1","1","1","1","1","1","1","6","3446.65","3","NA","2","2","2","2","4","1","6","2","1","NA","1022.97","1070.07","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",34691,"2","2013","13",126408,104292,0,0,,,,,,,,0,0,0,0,0,,387,,0,2680,0,,19436,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","4","1","3","2","1","1022.97","776.88","360.63","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","SE",34727,"2","2013","63",111539,97379,0,0,,,,,,,,0,1961,0,5157,2219,,0,,20461,0,0,,14160,,"3","3","NA","1","1","1","1","1","3","1","1","6","NA","3","NA","2","2","2","2","4","2","6","2","1","NA","776.88","695.65","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","SE",34778,"2","2013","49",59473,35457,0,0,,,,,,,,0,1736,0,0,0,,12846,,231,1778,0,,22237,,"NA","3","NA","1","1","1","1","1","1","1","1","6","1148.88","3","NA","2","2","1","2","1","2","6","1","1","NA","1322.14","1061.22","95.74","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",34785,"2","2013","20",64162,26230,0,0,,,,,,,,0,2123,0,0,0,,3690,,43,779,0,,37153,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","4","2","6","1","1","NA","874.07","848.45","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",34809,"2","2013","15",50456,35384,0,0,,,,,,,,0,7786,0,0,0,,103,,0,1059,0,,14013,,"3","3","3","1","1","1","1","1","1","1","1","1","2067.99","2","NA","2","2","2","2","3","3","3","2","1","NA","1022.97","1186.22","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",34815,"3","2013","15",61292,44729,0,0,,,,,,,,0,3728,0,0,4520,,0,,0,781,0,,15782,,"NA","3","NA","1","1","1","1","1","1","1","3","6","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","1022.97","1360.74","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",34817,"2","2013","21",119810,99153,0,0,,,,,,,,0,1363,0,0,0,,99,,14,3657,0,,17000,,"3","3","1","2","1","1","1","1","1","1","1","6","NA","3","NA","2","2","1","2","3","1","6","2","1","NA","1022.97","1386.36","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",34854,"3","2013","11",78329,71313,0,0,,,,,,,,0,996,0,0,0,,61,,52,671,0,,6345,,"3","3","3","1","1","1","1","1","1","1","1","4","4595.54","3","3","2","2","2","2","1","3","4","2","1","NA","1022.97","1239.07","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",34881,"2","2013","19",57025,47620,0,0,,,,,,,,0,0,0,0,1640,,24,,0,723,0,,8682,,"3","3","NA","1","1","1","1","1","1","1","1","6","5744.42","3","NA","2","2","2","2","4","2","6","2","1","NA","1322.14","558.24","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",34895,"3","2013","17",121381,94968,0,0,,,,,,,,0,925,0,0,0,,391,,134,855,0,,25557,,"3","3","3","1","1","1","1","1","1","1","1","4","1148.88","3","NA","2","2","2","2","1","2","6","2","1","NA","1031.7","280.21","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",34957,"4","2013","19",108164,97564,0,0,,,,,,,,0,3035,0,0,0,,792,,15,355,0,,10244,,"3","3","NA","1","1","1","1","1","1","1","1","6","3446.65","3","NA","2","2","2","2","1","2","6","2","1","NA","1031.7","633.38","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",34958,"2","2013","16",61782,43235,0,0,,,,,,,,0,152,0,0,0,,820,,0,322,0,,18225,,"3","3","NA","1","1","1","1","1","1","1","1","4","1723.33","3","NA","2","2","2","1","2","2","6","2","1","NA","1022.97","719.89","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",34975,"2","2013","12",51352,35643,0,0,,,,,,,,0,4163,0,0,0,,0,,0,1481,0,,14227,,"3","3","NA","1","1","1","1","1","1","1","1","4","3446.65","3","NA","2","2","2","2","3","2","3","2","1","NA","1031.7","987.7","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",34978,"2","2013","13",95077,68819,0,0,,,,,,,,0,713,0,0,0,,154,,497,3930,0,,22328,,"3","3","NA","1","1","1","1","1","1","1","1","6","1723.33","3","2","2","2","2","2","1","3","5","2","1","NA","1322.14","498.16","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",34982,"1","2013","13",85977,71920,0,0,,,,,,,,0,5731,0,0,0,,23,,284,455,0,,13603,,"3","3","NA","1","1","1","1","1","1","1","3","6","3446.65","3","NA","2","2","2","1","1","2","6","2","1","NA","1201.39","853.05","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",35022,"1","2013","42",84978,58132,0,0,,,,,,,,0,1773,0,0,0,,749,,257,0,0,,26846,,"3","3","NA","1","1","1","1","1","1","1","1","6","5744.42","3","NA","2","2","2","2","1","2","6","2","1","NA","1322.14","781.47","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",35024,"2","2013","13",172126,156932,0,0,,,,,,,,0,931,0,0,0,,146,,0,509,0,,14685,,"3","3","3","1","1","1","1","1","1","1","1","4","2757.32","2","2","1","2","2","2","1","1","4","2","1","NA","1022.97","1028.71","229.78","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","SE",35026,"2","2013","25",37281,20283,0,0,,,,,,,,0,1616,0,0,0,,723,,17,0,0,,16998,,"NA","3","NA","1","1","1","1","1","3","1","3","5","NA","3","NA","2","2","2","2","4","2","6","2","1","NA","1031.7","1327.31","0","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",35032,"3","2013","14",54106,28984,0,0,,,,,,,,0,4245,0,0,0,,1818,,71,408,0,,24714,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","1","1","1","1","6","2","1","NA","1022.97","807.32","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",35038,"2","2013","33",127870,122669,0,0,,,,,,,,0,6435,0,0,0,,361,,0,133,0,,5067,,"3","3","NA","1","1","1","1","1","1","1","1","6","9191.07","3","NA","2","2","2","2","1","2","6","2","1","NA","874.07","1108.79","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","SE",35039,"3","2013","31",19246,-14702,0,0,,,,,,,,0,806,0,0,0,,245,,179,1953,0,,31995,,"NA","3","NA","1","1","1","1","1","1","1","1","6","NA","2","NA","2","1","2","2","4","2","3","2","1","NA","776.88","987.7","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",35063,"4","2013","38",60465,38333,0,0,,,,,,,,0,2327,0,0,0,,503,,1622,990,0,,21142,,"3","3","NA","1","1","1","1","1","1","1","1","6","2297.77","3","NA","2","1","2","2","4","2","6","2","1","NA","1022.97","762.86","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",35086,"4","2013","13",88251,72740,0,0,,,,,,,,0,2218,0,0,0,,937,,321,2017,0,,13494,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","1","2","4","1","6","2","1","NA","1022.97","848.45","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","SE",35090,"2","2013","15",48829,28037,0,0,,,,,,,,0,18996,0,0,0,,0,,5,259,0,,20533,,"3","3","NA","1","1","1","1","1","1","1","1","1","NA","3","3","2","2","2","1","1","2","6","2","1","NA","1322.14","768.72","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",1.9,,,,,
"2013","SE",35095,"4","2013","64",138768,14505,0,0,,,,,,,,0,8011,0,19694,16997,,0,,0,5231,0,,119032,,"3","3","NA","1","1","1","1","1","1","1","1","4","3446.65","3","NA","2","2","2","2","1","2","6","2","1","NA","1022.97","1108.79","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",35138,"4","2013","44",94532,56353,0,0,,,,,,,,0,31928,0,0,0,,0,,9,1959,0,,36220,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","2","2","2","2","2","2","2","6","2","1","NA","1322.14","1108.79","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","SE",35195,"3","2013","14",78778,67397,0,0,,,,,,,,0,2371,0,0,0,,643,,8,1654,0,,9727,,"3","3","3","1","1","1","1","1","1","1","1","6","2872.21","3","NA","2","2","2","2","1","2","6","2","1","NA","1031.7","1360.74","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",35204,"1","2013","18",30650,23849,0,0,,,,,,,,0,59,0,0,0,,318,,0,231,0,,6570,,"NA","3","3","2","1","1","1","1","1","1","1","6","NA","2","NA","2","2","2","2","1","3","4","2","1","NA","1201.39","656.01","298.71","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","SE",35207,"1","2013","35",83068,79867,0,0,,,,,,,,0,2678,0,0,0,,5,,0,352,0,,2849,,"3","3","NA","1","1","1","1","1","1","1","1","6","1723.33","3","NA","2","2","2","2","1","2","6","2","1","NA","1201.39","823.63","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",35210,"3","2013","NA",108468,96131,0,0,,,,,,,,0,8561,0,0,0,,129,,98,1958,0,,10380,,"NA","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","1","2","2","1","2","5","2","1","NA","1022.97","889.47","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
