"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HS010","HS011","HS020","HS021","HS030","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH030","HH040","HH050","HH060","HH061","HH070","HH080","HH081","HH090","HH091","MI010","MI020","MI025","MI026","MI030","MI040","MI045","MI046","MI050","MI051","MI052","MI053","MI054","MI055","MI056","MI057","MI058","MI060","MI065","MI066","MI075","MI076","MI085","MI086","MI090","MI095","MI100","MI110","MI111","MI112","MI113","MI114","MI120","MI121","MI122","MI123","MI124","MI125","HX040","HX050","HX090","HX080","HX060","HX070","HX120","HX010"
"2008","SE",56841,"4","2008","50",28858,22005,0,0,,,,,,,,0,0,0,0,0,,437,,0,0,0,,6853,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","5405.35","2","NA","2","2","2","2","1","1","4","2","1","NA","535.45","769.07","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",56842,"2","2008","10",15246,-6805,0,0,,,,,,,,0,0,0,0,0,,0,,0,449,0,,21602,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","1","NA","2","2","2","2","2","2","4","2","4","2","NA","NA","784.32","716.53","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",56850,"4","2008","20",25352,24630,0,0,,,,,,,,0,0,0,0,0,,137,,0,55,0,,668,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","1945.92","1","NA","2","2","2","2","4","1","4","1","1","NA","898.48","668.75","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","1","NA","NA","NA","NA","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",56863,"4","2008","NA",9084,8806,0,0,,,,,,,,0,0,0,0,0,,1802,,0,47,0,,231,"2","NA","2","NA","2","NA","1","1","1","1","2","1","1","1","5","NA","2","1","2","1","2","1","1","2","1","2","1","400.97","NA","739.02","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","2","2","2","2","2","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",56874,"2","2008","15",17241,10108,0,0,,,,,,,,0,0,0,0,0,,1560,,0,172,0,,6962,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","3243.21","3","3","1","2","2","2","1","2","6","2","1","NA","609.07","258.05","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",56882,"4","2008","36",17833,10710,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,7123,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","528.64","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",56888,"4","2008","15",42704,34446,0,0,,,,,,,,0,0,0,0,0,,17,,0,402,0,,7855,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","2162.14","2","NA","2","2","1","2","4","1","6","2","1","NA","898.48","564.32","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","1","NA","2","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","2","1","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",56899,"3","2008","50",12833,6797,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,6035,"2","NA","2","NA","2","NA","1","1","2","1","1","1","1","1","6","864.86","2","NA","2","2","2","2","3","1","6","2","1","NA","NA","310.59","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",56931,"4","2008","39",12476,8960,0,0,,,,,,,,0,0,0,714,0,,194,,0,0,0,,3516,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","1621.6","1","NA","2","1","2","NA","3","2","5","2","1","NA","784.32","571.02","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",56955,"3","2008","12",19215,16031,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3184,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","2702.67","3","NA","2","2","2","1","1","1","6","2","1","NA","727.56","360.75","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","2","NA","NA","2","NA","2","2","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",56983,"4","2008","19",21922,9550,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,12372,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","2162.14","3","NA","2","2","2","1","1","1","6","2","1","NA","918.58","452.1","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",57012,"2","2008","13",36699,29386,0,0,,,,,,,,0,0,0,0,0,,438,,0,176,0,,7137,"2","NA","2","NA","NA","NA","1","1","NA","1","1","1","1","1","6","3243.21","3","NA","2","2","2","2","1","NA","2","2","1","NA","1017.83","633.18","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",57013,"2","2008","33",50381,41959,0,0,,,,,,,,0,0,0,11621,0,,0,,0,0,0,,8422,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","3","1081.07","2","NA","2","2","2","2","3","1","3","2","1","NA","543.67","667.78","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","2","1","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",57016,"4","2008","13",20794,14100,0,0,,,,,,,,0,0,0,0,0,,197,,0,0,0,,6695,"2","NA","2","NA","2","NA","1","1","2","1","1","1","1","1","4","2702.67","2","1","2","2","2","2","1","1","6","2","1","313.51","NA","658.59","1","NA","1","NA","1","2","NA","NA","1","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",57020,"2","2008","13",36714,30584,0,0,,,,,,,,0,0,0,2450,0,,117,,0,0,0,,6130,"2","NA","2","NA","2","NA","2","1","1","1","1","1","1","1","4","1405.39","3","3","2","2","2","1","4","2","6","2","NA","NA","784.32","516.21","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",57029,"4","2008","15",1589,1362,0,0,,,,,,,,0,0,0,0,0,,52,,0,0,0,,227,"2","NA","1","NA","2","NA","1","1","1","1","1","1","1","3","4","NA","3","2","2","2","NA","2","4","2","4","2","1","281.08","784.32","424.86","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",57096,"4","2008","10",41660,29391,0,0,,,,,,,,0,0,0,0,0,,10,,0,0,0,,12269,"2","NA","2","NA","2","NA","2","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","4","1","3","2","1","483.24","NA","530.7","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","2","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",57107,"3","2008","10",23347,-3836,0,0,,,,,,,,0,0,0,0,0,,0,,0,719,0,,26464,"2","NA","2","NA","2","NA","2","1","1","1","1","1","1","1","4","2162.14","3","3","2","2","2","2","4","1","2","2","1","464.86","609.07","423.89","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",57121,"4","2008","13",10336,94,0,0,,,,,,,,0,0,0,0,0,,410,,0,0,0,,10243,"2","NA","2","NA","2","NA","1","1","2","1","1","3","1","1","5","NA","2","2","2","2","2","2","1","2","4","2","1","535.45","NA","384.43","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",57122,"3","2008","15",16375,9942,0,0,,,,,,,,0,0,0,0,0,,27,,0,0,0,,6433,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","1081.07","2","NA","2","2","2","2","4","1","4","2","1","543.67","NA","384.43","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","2","2","NA","2","2","NA","1",1,,,,,,
"2008","SE",57127,"2","2008","18",19977,13248,0,0,,,,,,,,0,0,0,0,0,,2461,,0,79,0,,6650,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","1297.28","3","3","2","2","2","2","1","1","4","1","1","NA","784.32","488.43","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","2","2","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",57138,"4","2008","60",5018,-496,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,5514,"2","NA","2","NA","2","NA","1","1","1","1","1","3","1","1","4","NA","3","3","2","2","2","2","1","1","5","2","1","NA","NA","322.81","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",57158,"3","2008","11",34466,27325,0,0,,,,,,,,0,0,0,0,0,,4211,,0,271,0,,6870,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","1621.6","3","NA","2","2","2","2","1","1","5","2","1","NA","898.48","468.1","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","1","1","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",57159,"4","2008","11",37963,37772,0,0,,,,,,,,0,0,0,1577,0,,526,,0,12,0,,179,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","2","3243.21","2","1","2","2","2","1","4","1","3","2","1","NA","NA","475.13","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","2","2","NA","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",57160,"3","2008","15",13037,12402,0,0,,,,,,,,0,0,0,0,0,,385,,0,77,0,,558,"2","NA","2","NA","2","NA","2","1","1","1","1","2","1","1","5","1837.82","2","3","2","2","2","2","1","1","3","2","1","NA","NA","423.35","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","2","2","NA","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",57172,"2","2008","11",14769,3631,0,0,,,,,,,,0,0,0,0,0,,0,,0,1199,0,,9940,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","1","2","4","1","6","2","1","1297.28","727.56","510.91","1","NA","1","NA","1","2","NA","NA","2","1","NA","NA","2","NA","NA","NA","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",57180,"3","2008","13",33098,27869,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,5229,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","2162.14","2","2","2","2","2","2","1","2","3","2","1","NA","NA","474.81","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","2","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","5","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",57184,"3","2008","27",34973,27442,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,7531,"2","NA","2","NA","2","NA","1","1","2","1","1","3","1","1","4","NA","2","2","2","2","2","2","4","2","5","2","1","NA","898.48","610.7","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","2","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","1","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",57196,"2","2008","12",27711,19435,0,0,,,,,,,,0,0,0,0,0,,370,,0,457,0,,7819,"2","NA","2","NA","NA","NA","1","1","1","1","1","3","1","1","5","1513.5","2","NA","2","2","2","2","1","1","6","2","1","NA","918.58","483.89","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",57213,"3","2008","17",26817,19633,0,0,,,,,,,,0,0,0,0,0,,1118,,0,350,0,,6834,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","540.53","3","3","2","2","2","2","1","2","6","2","1","NA","1017.83","639.02","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","2","2","NA","2","2","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",57222,"4","2008","12",16996,16385,0,0,,,,,,,,0,0,0,3186,0,,0,,0,38,0,,573,"2","NA","2","NA","2","NA","NA","1","1","1","1","1","1","1","4","2162.14","3","NA","2","2","2","NA","1","1","6","2","1","NA","1017.83","380.54","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",57237,"4","2008","21",13727,13348,0,0,,,,,,,,0,0,0,2910,0,,351,,0,33,0,,346,"2","NA","2","NA","2","NA","1","2","1","1","1","1","1","1","4","1081.07","3","NA","2","2","2","2","4","1","4","2","1","543.67","483.24","449.62","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",57238,"4","2008","17",7490,2682,0,0,,,,,,,,0,0,0,0,0,,0,,0,2271,0,,2538,"2","NA","2","NA","2","NA","NA","1","1","1","1","1","1","1","2","NA","1","2","1","2","2","2","1","1","5","2","1","NA","NA","510.59","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","2","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",57239,"3","2008","12",438,251,0,0,,,,,,,,0,0,0,0,0,,9,,0,0,0,,187,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","NA","2","NA","2","2","2","2","4","1","3","2","1","NA","645.4","658.59","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",57250,"4","2008","81",29109,22532,0,0,,,,,,,,0,0,0,0,0,,6,,0,0,0,,6578,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","2","3243.21","2","NA","2","2","2","2","1","1","6","2","1","NA","784.32","516.21","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","1","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",57267,"3","2008","13",762,-9748,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,10509,"2","NA","2","NA","2","NA","2","1","1","1","1","1","3","3","5","NA","3","NA","2","2","2","2","4","1","6","2","1","486.48","NA","925.83","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","1","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",57270,"2","2008","20",27089,20376,0,0,,,,,,,,0,0,0,0,0,,104,,0,178,0,,6536,"2","NA","2","NA","2","NA","1","1","2","1","1","1","1","1","4","2702.67","2","NA","2","2","2","NA","1","1","3","2","1","756.75","645.4","525.4","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","2","2","NA","NA","2","2","2","NA","NA","NA","NA","NA","NA","NA","1","NA","1","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",57292,"4","2008","11",28984,18399,0,0,,,,,,,,0,0,0,0,0,,2924,,0,0,0,,10585,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","3243.21","2","NA","2","2","2","1","1","1","5","2","1","NA","780.32","938.8","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",57299,"4","2008","19",30597,23658,0,0,,,,,,,,0,0,0,3839,0,,471,,0,697,0,,6241,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","1945.92","1","NA","2","2","2","2","4","1","6","2","1","1081.07","784.32","493.62","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",57334,"3","2008","39",33371,20965,0,0,,,,,,,,0,0,0,0,0,,494,,0,0,0,,12406,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","NA","3","2","2","2","2","2","4","1","5","2","1","668.21","NA","661.51","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",57344,"3","2008","NA",18549,8404,0,0,,,,,,,,0,0,0,0,0,,783,,0,295,0,,9851,"2","NA","2","NA","2","NA","1","1","NA","1","1","1","1","1","5","2702.67","3","NA","2","2","2","2","1","2","4","2","1","NA","1017.83","483.89","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",57345,"4","2008","24",6291,4901,0,0,,,,,,,,0,0,0,0,0,,226,,0,0,0,,1390,"2","NA","2","NA","2","NA","NA","1","1","1","1","1","1","1","5","NA","3","NA","2","1","2","2","4","1","2","2","1","NA","356.43","459.78","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","3","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",57360,"4","2008","15",30529,16334,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,14195,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","2","4","1621.6","3","2","2","2","2","2","4","1","6","2","1","NA","784.32","688.97","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",57371,"4","2008","NA",21831,17412,0,0,,,,,,,,0,0,0,0,0,,513,,0,0,0,,4420,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","2162.14","3","NA","2","2","2","2","2","2","5","2","1","NA","780.32","2526.78","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","2","NA","NA","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",57386,"4","2008","14",12763,10212,0,0,,,,,,,,0,0,0,0,0,,320,,0,0,0,,2551,"2","NA","2","NA","2","NA","1","1","2","1","1","1","1","1","4","2918.89","3","NA","2","2","2","2","1","2","4","2","1","447.45","NA","529.29","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","1","2","NA","NA","2","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",57421,"2","2008","14",20674,-8508,0,0,,,,,,,,0,0,0,0,0,,1069,,0,1379,0,,27802,"2","NA","2","NA","2","NA","1","1","1","1","1","3","1","1","5","6486.42","1","NA","2","2","2","2","1","1","6","2","1","1297.28","668.21","1324.63","1","NA","1","NA","1","2","NA","NA","1","1","NA","NA","1","NA","NA","NA","2","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",57445,"2","2008","21",16420,11637,0,0,,,,,,,,0,0,0,0,0,,2688,,0,0,0,,4783,"2","NA","2","NA","2","NA","1","1","1","1","3","1","1","1","4","2702.67","2","3","2","2","2","2","3","1","6","2","1","NA","784.32","688.97","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",57468,"4","2008","39",51912,51641,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,271,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","3","4","NA","2","NA","2","2","2","2","1","1","1","2","1","540.53","645.4","383.78","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","2","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",57484,"2","2008","17",32599,24389,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,8210,"2","NA","2","NA","2","NA","2","1","1","1","1","1","1","1","6","5405.35","1","NA","2","2","2","1","1","1","5","1","1","NA","645.4","305.29","1","NA","1","NA","1","2","NA","NA","2","NA","2","NA","2","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",57505,"4","2008","11",31622,21787,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,9835,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","NA","2","1","2","2","2","1","3","1","6","2","1","NA","1017.83","613.94","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",57527,"4","2008","11",14052,5959,0,0,,,,,,,,0,0,0,0,0,,337,,0,0,0,,8093,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","756.75","2","NA","2","2","2","1","1","1","6","1","1","NA","784.32","639.02","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","2","NA","2","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",57536,"4","2008","15",22795,22538,0,0,,,,,,,,0,0,0,0,0,,25,,0,0,0,,257,"2","NA","2","NA","2","NA","1","1","1","1","1","3","1","1","6","NA","2","3","2","2","2","2","4","NA","3","2","1","543.67","NA","373.08","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","1","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
