"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HS010","HS011","HS020","HS021","HS030","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH030","HH040","HH050","HH060","HH061","HH070","HH080","HH081","HH090","HH091","HD010","HD020","HD025","HD030","HD035","HD040","HD050","HD060","HD070","HD080","HD090","HD100","HD110","HD120","HD130","HD140","HD150","HD160","HD170","HD180","HD190","HD200","HD210","HD220","HD230","HD240","HD250","HD255","HD260","HD265","HX040","HX050","HX090","HX080","HX060","HX070","HX120","HX010"
"2009","SE",55410,"3","2009","10",29,-3532,0,0,,,,,,,,0,0,0,0,0,,29,,0,300,0,,3261,"NA","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","3","3","2","2","2","2","1","1","6","2","1","NA","763.69","428.49","1","NA","1","NA","1","NA","NA","2","120","4","4","4","1","1","1","NA","NA","NA","NA","NA","1","NA","1","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",55427,"4","2009","13",21795,16568,0,0,,,,,,,,0,0,0,3931,0,,24,,0,0,0,,5226,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","2","NA","3","NA","2","2","2","2","1","1","2","2","1","NA","889.74","604.98","1","NA","1","NA","1","2","NA","NA","180","NA","4","4","3","1","1","NA","NA","NA","NA","NA","NA","NA","1","1","1","3","1","1","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",55436,"3","2009","12",35497,28374,0,0,,,,,,,,0,0,0,0,0,,3284,,0,370,0,,6753,"2","NA","2","NA","NA","NA","2","1","1","1","1","1","1","1","2","NA","3","NA","2","2","2","NA","1","1","4","2","1","NA","763.69","822.24","1","NA","1","NA","1","NA","NA","NA","112","4","4","2","3","NA","1","1","NA","NA","NA","NA","1","1","1","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",55437,"2","2009","65",49558,42143,0,0,,,,,,,,0,0,0,0,0,,0,,0,434,0,,6981,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","3640.07","3","NA","2","2","2","2","4","1","6","2","1","NA","NA","573.99","1","NA","1","NA","1","2","NA","NA","200","4","4","NA","3","1","1","1","NA","NA","NA","NA","NA","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",55442,"3","2009","23",20393,18260,0,0,,,,,,,,0,0,0,0,0,,135,,0,0,0,,2133,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","3","1040.02","3","NA","2","2","2","2","4","1","2","2","1","NA","980.01","497.34","1","NA","1","NA","1","2","NA","2","NA","3","4","NA","4","NA","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",55450,"4","2009","29",20478,9662,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,10817,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","1560.03","3","NA","2","2","2","2","1","1","5","2","1","NA","874.76","595.41","1","NA","1","NA","1","2","NA","2","300","4","NA","1","NA","1","1","NA","1","1","NA","NA","1","NA","1","NA","NA","1","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",55451,"4","2009","38",33194,18856,0,0,,,,,,,,0,0,0,0,0,,5952,,0,2014,0,,12324,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","2","1","6","2","1","NA","763.69","1572.82","1","NA","1","NA","1","NA","5","1","250","4","1","NA","2","1","1","NA","NA","1","NA","NA","NA","1","NA","1","NA","NA","1","1","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",55452,"4","2009","20",12409,12148,0,0,,,,,,,,0,0,0,0,0,,29,,0,0,0,,261,"2","NA","2","NA","NA","NA","1","1","2","1","1","1","1","1","6","3120.06","3","NA","2","1","2","2","1","2","6","2","1","NA","620.58","782.1","1","NA","1","NA","1","NA","NA","1","200","4","4","2","4","1","1","1","1","NA","1","NA","1","NA","NA","1","1","NA","1","1","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",55463,"3","2009","15",15527,11971,0,0,,,,,,,,0,0,0,0,0,,2989,,0,217,0,,3338,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","1560.03","3","3","2","2","2","2","1","2","2","2","1","NA","NA","456.05","1","NA","1","NA","1","2","NA","2","NA","4","4","2","3","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",55465,"3","2009","22",47083,37475,0,0,,,,,,,,0,0,0,0,0,,641,,0,2012,0,,7596,"2","NA","2","NA","NA","NA","1","1","NA","1","1","1","1","1","6","2496.05","2","NA","2","2","1","2","1","1","6","2","1","NA","568.89","543.2","1","NA","1","NA","1","NA","NA","NA","100","NA","NA","4","NA","NA","1","1","NA","NA","NA","1","1","1","NA","3","NA","NA","1","1","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",55519,"4","2009","12",42268,39540,0,0,,,,,,,,0,0,0,0,0,,2,,0,10,0,,2718,"2","NA","1","NA","NA","NA","1","1","NA","1","1","1","1","1","6","8320.16","3","2","2","1","2","2","2","1","4","2","1","568.89","NA","313.77","1","NA","1","NA","1","2","NA","NA","118","4","4","1","NA","NA","1","NA","NA","NA","NA","1","1","NA","NA","3","1","3","1","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",55535,"4","2009","22",810,495,0,0,,,,,,,,0,0,0,0,0,,0,,0,5,0,,310,"2","NA","2","NA","NA","NA","1","2","1","1","1","1","1","1","4","832.02","3","2","2","1","2","2","3","1","3","2","1","454.49","469.15","369.42","1","NA","1","NA","1","2","NA","2","57","4","NA","NA","2","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",55539,"3","2009","13",21969,14895,0,0,,,,,,,,0,0,0,0,0,,449,,0,0,0,,7074,"2","NA","1","NA","NA","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","782.1","1","NA","1","NA","1","NA","NA","2","135","NA","NA","3","NA","NA","1","1","NA","1","NA","1","NA","1","NA","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",55611,"2","2009","20",10379,10267,0,0,,,,,,,,0,0,0,237,0,,0,,0,0,0,,113,"2","NA","2","NA","2","NA","1","1","2","1","1","1","1","1","4","NA","2","NA","2","2","2","2","1","1","2","2","1","759.21","NA","364.84","1","NA","1","NA","1","1","NA","NA","65","NA","4","1","3","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",55630,"3","2009","18",20747,12730,0,0,,,,,,,,0,0,0,0,0,,185,,0,508,0,,7509,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","3","5","NA","3","NA","2","2","2","2","4","1","3","2","1","NA","NA","642.52","1","NA","1","NA","1","2","NA","2","NA","3","NA","3","4","1","1","NA","NA","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",55636,"4","2009","26",5946,4581,0,0,,,,,,,,0,0,0,0,0,,401,,0,192,0,,1173,"2","NA","2","NA","NA","NA","1","1","2","1","1","1","1","1","6","1560.03","2","NA","2","2","2","2","1","1","3","2","1","NA","763.69","489.54","1","NA","1","NA","1","2","NA","2","50","3","NA","NA","3","1","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",55642,"3","2009","49",36757,31679,0,0,,,,,,,,0,0,0,714,0,,0,,0,0,0,,5078,"NA","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","3640.07","2","3","2","2","1","2","1","1","5","2","1","NA","763.69","874.45","1","NA","1","NA","1","2","NA","2","NA","3","4","3","1","1","1","1","NA","1","NA","NA","NA","NA","NA","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",55658,"2","2009","15",12242,5299,0,0,,,,,,,,0,0,0,0,0,,1252,,0,0,0,,6943,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","1872.04","2","NA","2","1","2","2","4","1","5","2","1","NA","874.76","1000.5","1","NA","1","NA","1","NA","NA","1","155","4","4","3","3","1","1","NA","NA","1","NA","1","1","1","NA","1","NA","1","NA","1","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",55695,"4","2009","37",16897,1975,0,0,,,,,,,,0,0,0,0,0,,3604,,0,1137,0,,13785,"NA","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","631.92","1","NA","1","NA","1","2","NA","2","250","4","4","2","3","1","1","NA","1","NA","NA","1","1","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",55700,"3","2009","16",20798,16744,0,0,,,,,,,,0,0,0,0,0,,845,,0,0,0,,4055,"2","NA","2","NA","2","NA","1","1","1","1","3","3","1","1","4","1560.03","3","NA","2","2","2","2","2","3","4","2","1","NA","568.89","552.04","1","NA","1","NA","1","2","NA","2","65","4","NA","NA","3","1","1","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",55731,"1","2009","16",16938,13355,0,0,,,,,,,,0,0,0,0,0,,2046,,0,0,0,,3583,"2","NA","2","NA","2","NA","1","1","1","1","1","3","1","1","4","NA","2","NA","2","2","2","2","1","2","1","2","1","551.21","707.94","501.6","1","NA","1","NA","1","NA","NA","2","82","3","2","4","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",55734,"4","2009","42",32864,22384,0,0,,,,,,,,0,0,0,0,0,,0,,0,2983,0,,7498,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","3","6","2080.04","3","3","2","2","1","2","3","1","5","2","1","NA","763.69","471.55","1","NA","1","NA","1","2","NA","2","140","4","3","2","3","1","1","2","NA","NA","1","1","NA","1","NA","3","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",55740,"3","2009","18",14883,6861,0,0,,,,,,,,0,0,0,0,0,,1114,,0,0,0,,8021,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","1","2","NA","2","1","2","5","2","1","NA","649.91","369.21","1","NA","1","NA","1","NA","NA","NA","125","NA","NA","NA","1","NA","1","NA","1","3","1","1","1","1","NA","NA","NA","NA","1","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",55757,"3","2009","16",16743,12445,0,0,,,,,,,,0,0,0,0,0,,613,,0,0,0,,4298,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","3","3","2","1","2","2","1","1","4","2","1","NA","763.69","795.51","1","NA","1","NA","1","2","NA","2","NA","4","4","3","3","1","1","NA","1","NA","NA","NA","NA","NA","1","3","NA","1","NA","1","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",55759,"4","2009","34",15231,14265,0,0,,,,,,,,0,0,0,0,0,,1633,,0,37,0,,929,"2","NA","2","NA","2","NA","1","1","2","1","1","1","1","1","2","NA","1","3","2","2","2","2","4","1","4","2","1","NA","763.69","351.73","1","NA","1","NA","1","NA","NA","2","28","4","NA","3","NA","NA","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",55762,"4","2009","42",35647,29718,0,0,,,,,,,,0,0,0,0,0,,45,,0,347,0,,5583,"2","NA","2","NA","NA","NA","1","1","NA","1","1","1","1","3","6","2600.05","3","NA","2","2","2","2","2","2","2","2","1","NA","NA","743.2","1","NA","1","NA","1","NA","NA","2","NA","4","1","NA","3","NA","1","NA","NA","NA","1","NA","NA","1","1","NA","1","1","1","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",55779,"4","2009","37",29412,29010,0,0,,,,,,,,0,0,0,0,0,,178,,0,0,0,,402,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","1560.03","3","NA","2","2","2","2","4","1","1","2","1","NA","980.01","549.55","1","NA","1","NA","1","2","NA","2","130","NA","NA","NA","4","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",55781,"3","2009","19",19541,8385,0,0,,,,,,,,0,0,0,3676,0,,0,,0,223,0,,10933,"2","NA","2","NA","2","NA","2","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","2","1","4","2","1","696.81","889.74","853.75","1","NA","1","NA","1","2","NA","NA","100","4","4","1","NA","1","1","NA","1","3","NA","NA","NA","NA","NA","3","1","3","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",55790,"4","2009","24",25354,16268,0,0,,,,,,,,0,0,0,0,0,,214,,0,0,0,,9086,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","3","6","2808.05","2","3","2","2","2","2","1","1","6","2","1","NA","431.4","332.08","1","NA","1","NA","1","NA","NA","2","115","4","4","4","2","NA","1","NA","NA","1","NA","NA","1","1","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",55796,"1","2009","12",30238,26167,0,0,,,,,,,,0,0,9408,0,0,,0,,0,0,0,,4071,"2","NA","2","NA","NA","NA","1","1","NA","1","1","1","1","1","6","1248.02","3","NA","2","2","2","2","1","2","2","2","1","540.81","763.69","656.04","1","NA","1","NA","1","1","NA","2","61","4","3","NA","3","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",55802,"4","2009","22",9009,8571,0,0,,,,,,,,0,0,0,0,0,,379,,0,0,0,,438,"2","NA","2","NA","NA","NA","1","1","2","1","1","1","1","1","4","2600.05","3","NA","2","2","2","2","1","2","4","2","1","NA","649.91","768.47","1","NA","1","NA","1","2","NA","2","NA","4","2","NA","NA","NA","1","1","NA","1","1","1","NA","NA","1","NA","NA","1","1","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",55820,"3","2009","53",11881,8110,0,0,,,,,,,,0,0,0,0,0,,351,,0,3770,0,,0,"NA","NA","2","NA","NA","NA","2","1","1","1","1","1","1","1","4","2496.05","2","NA","2","2","2","2","1","1","5","2","1","NA","763.69","933.52","1","NA","1","NA","1","NA","NA","NA","NA","4","4","4","3","1","1","NA","1","1","1","NA","NA","1","1","NA","1","1","1","1","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",55824,"4","2009","24",32963,23799,0,0,,,,,,,,0,0,0,0,0,,56,,0,1245,0,,7919,"NA","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","763.69","490.16","1","NA","1","NA","1","2","NA","2","170","NA","4","3","3","1","1","NA","1","NA","1","NA","1","NA","NA","NA","1","3","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",55828,"3","2009","16",19346,15152,0,0,,,,,,,,0,0,0,0,0,,63,,0,0,0,,4194,"2","NA","2","NA","2","NA","1","1","1","1","1","3","1","3","2","1560.03","3","3","2","2","2","2","1","2","5","2","1","NA","980.01","515.64","1","NA","1","NA","1","2","NA","2","NA","NA","NA","1","NA","2","1","NA","NA","NA","1","NA","1","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",55845,"3","2009","26",32755,17448,0,0,,,,,,,,0,0,0,1963,0,,0,,0,0,0,,15307,"NA","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","5","2","1","NA","874.76","848.34","1","NA","1","NA","1","NA","NA","2","NA","4","NA","1","3","1","1","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","1","1","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",55848,"1","2009","24",31951,25766,0,0,,,,,,,,0,0,0,0,0,,3524,,0,0,0,,6184,"2","NA","2","NA","NA","NA","1","1","1","1","2","1","1","1","5","2288.04","3","NA","2","2","2","2","1","1","5","1","1","NA","763.69","451.06","1","NA","1","NA","1","2","NA","2","34","NA","4","NA","2","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",55855,"3","2009","20",51627,46327,0,0,,,,,,,,0,0,0,0,0,,250,,0,0,0,,5300,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","2","2496.05","2","NA","2","2","2","2","1","1","3","2","1","NA","763.69","616.94","1","NA","1","NA","1","2","NA","1","86","NA","4","3","4","1","1","1","NA","NA","NA","NA","NA","NA","NA","3","1","NA","1","1","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",55876,"4","2009","30",48881,42258,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,6623,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","2","NA","2","2","1","2","1","1","5","2","1","NA","649.91","499.73","1","NA","1","NA","1","2","NA","2","180","4","4","1","3","1","1","NA","NA","1","NA","NA","NA","1","1","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",55879,"3","2009","33",27759,25315,0,0,,,,,,,,0,0,0,0,0,,9,,0,2012,0,,432,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","2","3","2","2","2","1","4","2","6","2","1","NA","NA","835.03","1","NA","1","NA","1","2","NA","2","61","NA","NA","NA","3","NA","1","NA","NA","1","1","NA","NA","1","1","NA","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",55915,"2","2009","19",22439,19077,0,0,,,,,,,,0,0,0,0,0,,752,,0,0,0,,3363,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","3","1","NA","1","2","2","2","2","2","2","1","5","2","1","NA","NA","376.59","1","NA","1","NA","1","2","NA","NA","67","NA","3","4","3","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",55916,"2","2009","25",16177,14602,0,0,,,,,,,,0,0,0,5624,0,,0,,0,0,0,,1575,"2","NA","2","NA","NA","NA","1","1","2","1","1","1","3","1","3","NA","2","3","2","2","2","2","3","1","6","2","1","NA","719.28","549.75","1","NA","1","NA","1","NA","NA","NA","96","4","4","3","4","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",55936,"4","2009","15",11543,-176,110,110,,,,,,,,110,0,0,0,0,,2,,0,972,0,,10747,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","1040.02","3","NA","2","2","2","2","4","1","2","2","1","NA","469.15","1080.16","1","NA","1","NA","1","2","NA","2","76","4","4","4","NA","1","NA","NA","1","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",55942,"3","2009","47",6521,1473,0,0,,,,,,,,0,0,0,5852,0,,87,,0,0,0,,5048,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","3","4","2600.05","2","NA","2","2","2","2","1","2","5","1","1","659.37","763.69","565.46","1","NA","1","NA","1","2","NA","2","10","3","NA","4","4","1","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",55949,"4","2009","20",30571,26503,0,0,,,,,,,,0,0,0,5081,0,,48,,0,0,0,,4068,"2","NA","2","NA","NA","NA","1","1","2","1","1","1","1","1","5","1144.02","2","NA","2","2","1","2","1","1","3","2","1","NA","649.91","381.79","1","NA","1","NA","1","2","NA","2","82","4","4","4","NA","1","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",55976,"3","2009","29",59490,51435,0,0,,,,,,,,0,0,0,0,0,,0,,0,699,0,,7356,"2","NA","1","NA","2","NA","1","1","2","1","1","1","1","1","4","NA","3","1","2","2","1","2","1","2","4","2","1","NA","NA","902.63","1","NA","1","NA","1","2","NA","2","NA","NA","4","NA","3","2","1","NA","NA","NA","1","1","NA","NA","NA","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",55977,"2","2009","16",29864,12111,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,17753,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","2","6","3120.06","2","NA","2","2","2","2","2","1","5","2","1","582.41","980.01","428.49","1","NA","1","NA","1","2","NA","2","300","4","3","4","3","1","1","1","1","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","1","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",55992,"3","2009","15",27706,25981,0,0,,,,,,,,0,0,0,0,0,,1606,,0,0,0,,1725,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","3","4","1560.03","3","NA","2","2","2","2","1","1","4","2","1","NA","874.76","806.12","1","NA","1","NA","1","2","NA","2","NA","4","4","3","2","1","1","NA","NA","NA","1","1","1","1","1","NA","NA","1","NA","1","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",56007,"4","2009","18",21392,21377,0,0,,,,,,,,0,0,0,0,0,,522,,0,1,0,,14,"2","NA","2","NA","NA","NA","1","1","1","1","1","3","1","1","3","2080.04","3","NA","1","2","2","2","1","1","2","2","1","NA","NA","404.36","1","NA","1","NA","1","2","NA","NA","NA","NA","4","4","3","1","1","NA","NA","NA","1","NA","NA","NA","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",56016,"4","2009","22",2423,2339,0,0,,,,,,,,0,0,0,0,0,,36,,0,6,0,,79,"2","NA","2","NA","2","NA","1","1","1","1","1","1","3","1","5","1144.02","2","2","2","2","2","2","1","1","3","2","1","369.21","NA","364.84","1","NA","1","NA","1","2","NA","2","82","3","NA","4","4","1","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",56031,"4","2009","14",12497,4401,0,0,,,,,,,,0,0,0,0,0,,1,,0,0,0,,8096,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","1560.03","3","1","2","1","2","2","1","2","4","2","1","NA","568.89","489.64","1","NA","1","NA","1","2","NA","2","86","NA","4","NA","4","NA","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",56033,"4","2009","32",35582,33221,0,0,,,,,,,,0,0,0,0,0,,7563,,0,0,0,,2361,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","1","2","2","2","1","1","6","2","1","NA","874.76","926.97","1","NA","1","NA","1","2","NA","2","180","4","4","4","4","1","1","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",56074,"3","2009","31",43156,39747,0,0,,,,,,,,0,0,0,0,0,,0,,0,382,0,,3027,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","874.76","548.09","1","NA","1","NA","1","1","NA","1","200","4","4","4","4","3","1","NA","NA","NA","1","1","NA","1","1","1","1","NA","1","NA","2","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",56084,"3","2009","17",16367,10128,0,0,,,,,,,,0,0,0,0,0,,103,,0,1981,0,,4258,"2","NA","2","NA","NA","NA","2","1","1","1","1","1","1","1","4","NA","3","2","2","2","2","2","1","1","4","2","1","NA","980.01","782.1","1","NA","1","NA","1","2","NA","2","NA","2","NA","1","3","NA","1","2","NA","NA","NA","1","NA","1","NA","3","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",56096,"3","2009","NA",6747,5711,0,0,,,,,,,,0,0,0,0,0,,24,,0,0,0,,1036,"2","NA","2","NA","NA","NA","1","1","2","1","1","1","1","1","6","1248.02","1","2","2","2","2","2","1","1","2","2","1","430.26","NA","632.54","1","NA","1","NA","1","2","NA","NA","122","NA","3","NA","3","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",56106,"3","2009","12",28055,18837,0,0,,,,,,,,0,0,0,0,0,,721,,0,0,0,,9218,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","2600.05","3","NA","2","1","2","2","4","1","6","2","1","NA","649.91","369.21","1","NA","1","NA","1","2","NA","2","160","4","4","1","3","2","NA","NA","NA","1","NA","NA","NA","NA","1","3","NA","NA","NA","1","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","SE",56110,"2","2009","51",40150,31052,0,0,,,,,,,,0,0,19525,4040,0,,0,,0,0,0,,9098,"2","NA","2","NA","NA","NA","2","1","1","1","1","1","1","1","4","3640.07","3","3","2","2","2","2","4","1","5","2","1","NA","763.69","369.21","1","NA","1","NA","1","1","NA","NA","NA","4","NA","2","3","1","1","NA","NA","NA","NA","NA","NA","NA","1","NA","1","NA","NA","1","1","NA","NA","NA","NA","NA","1",1,,,,,,
