"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RX030","rl010","rl010_f","rl020","rl020_f","rl030","rl030_f","rl040","rl040_f","rl050","rl050_f","rl060","rl060_f","rl070","rl070_f","RX020","RX010"
"2004","SE",554452,752.5,"2",1943,"2","1","1","4","13","1",55445,,,,,,,,,,,,,,,60,61
"2004","SE",554691,752.5,"3",1927,"1","1","1","3","13","1",55469,,,,,,,,,,,,,,,76,76
"2004","SE",554692,752.5,"2",1926,"2","1","2","4","13","NA",55469,,,,,,,,,,,,,,,77,77
"2004","SE",554851,752.5,"4",1936,"1","1","4","3","NA","1",55485,,,,,,,,,,,,,,,67,68
"2004","SE",554852,752.5,"1",1938,"2","1","4","2","13","1",55485,,,,,,,,,,,,,,,65,66
"2004","SE",554861,752.5,"3",1936,"1","1","1","3","13","1",55486,,,,,,,,,,,,,,,67,67
"2004","SE",554862,752.5,"3",1948,"2","1","1","3","13","NA",55486,,,,,,,,,,,,,,,55,56
"2004","SE",554911,752.5,"1",1923,"1","1","3","2","13","1",55491,,,,,,,,,,,,,,,80,80
"2004","SE",554912,752.5,"4",1934,"2","1","4","3","13","1",55491,,,,,,,,,,,,,,,69,70
"2004","SE",555181,752.5,"1",1945,"1","1","1","2","13","3",55518,,,,,,,,,,,,,,,58,59
"2004","SE",555182,752.5,"3",1949,"2","1","1","2","13","1",55518,,,,,,,,,,,,,,,54,55
"2004","SE",555271,752.5,"2",1982,"1","1","4","4","NA","3",55527,,,,,,,,,,,,,,,21,21
"2004","SE",555272,752.5,"3",1982,"2","1","1","2","13","1",55527,,,,,,,,,,,,,,,21,21
"2004","SE",555341,752.5,"1",1946,"1","1","1","3","13","5",55534,,,,,,,,,,,,,,,57,58
"2004","SE",555342,752.5,"3",1946,"2","1","1","2","13","NA",55534,,,,,,,,,,,,,,,57,57
"2004","SE",555631,752.5,"1",1978,"2","1","1","2","13","NA",55563,,,,,,,,,,,,,,,25,26
"2004","SE",555632,752.5,"3",1999,"1","1","1","2","13","NA",55563,,,,,,,,,,,,,,,4,4
"2004","SE",555741,752.5,"2",1978,"2","1","1","4","13","NA",55574,,,,,,,,,,,,,,,25,26
"2004","SE",555742,752.5,"4",1999,"1","1","4","2","13","NA",55574,,,,,,,,,,,,,,,4,5
"2004","SE",555751,752.5,"1",1965,"2","1","1","2","NA","NA",55575,,,,,,,,,,,,,,,38,38
"2004","SE",555752,752.5,"3",1990,"1","1","1","3","13","3",55575,,,,,,,,,,,,,,,13,13
"2004","SE",555791,752.5,"3",1930,"1","1","3","3","13","1",55579,,,,,,,,,,,,,,,73,74
"2004","SE",555792,752.5,"2",1931,"2","1","1","2","13","1",55579,,,,,,,,,,,,,,,72,72
"2004","SE",555811,752.5,"1",1935,"1","1","3","4","13","3",55581,,,,,,,,,,,,,,,68,68
"2004","SE",555812,752.5,"2",1934,"2","1","4","2","13","1",55581,,,,,,,,,,,,,,,69,70
"2004","SE",556061,752.5,"3",1969,"1","1","1","3","13","1",55606,,,,,,,,,,,,,,,34,34
"2004","SE",556062,752.5,"3",1971,"2","1","3","3","13","NA",55606,,,,,,,,,,,,,,,32,32
"2004","SE",556511,752.5,"1",1978,"2","1","3","2","13","NA",55651,,,,,,,,,,,,,,,25,25
"2004","SE",556512,752.5,"4",1999,"1","1","3","4","13","3",55651,,,,,,,,,,,,,,,4,5
"2004","SE",556531,752.5,"1",1936,"2","1","4","2","13","1",55653,,,,,,,,,,,,,,,67,68
"2004","SE",556532,752.5,"4",1934,"1","1","2","3","13","1",55653,,,,,,,,,,,,,,,69,70
"2004","SE",556681,752.5,"3",1965,"2","1","3","4","13","1",55668,,,,,,,,,,,,,,,38,39
"2004","SE",556682,752.5,"2",1990,"1","1","4","2","NA","NA",55668,,,,,,,,,,,,,,,13,14
"2004","SE",556781,752.5,"3",1946,"1","1","1","2","13","1",55678,,,,,,,,,,,,,,,57,57
"2004","SE",556782,752.5,"3",1946,"2","1","4","4","NA","1",55678,,,,,,,,,,,,,,,57,57
"2004","SE",556901,752.5,"4",1978,"2","1","4","3","NA","NA",55690,,,,,,,,,,,,,,,25,26
"2004","SE",556902,752.5,"1",1999,"1","1","3","3","13","NA",55690,,,,,,,,,,,,,,,4,5
"2004","SE",557371,752.5,"3",1969,"1","1","1","2","13","1",55737,,,,,,,,,,,,,,,34,34
"2004","SE",557372,752.5,"2",1977,"2","1","4","2","13","NA",55737,,,,,,,,,,,,,,,26,27
"2004","SE",557571,752.5,"1",1927,"1","1","3","2","13","1",55757,,,,,,,,,,,,,,,76,77
"2004","SE",557572,752.5,"1",1926,"2","1","1","2","13","3",55757,,,,,,,,,,,,,,,77,78
"2004","SE",557711,752.5,"3",1932,"1","1","1","2","13","NA",55771,,,,,,,,,,,,,,,71,71
"2004","SE",557712,752.5,"3",1932,"2","1","1","4","13","3",55771,,,,,,,,,,,,,,,71,71
"2004","SE",557761,752.5,"4",1965,"2","1","1","2","13","NA",55776,,,,,,,,,,,,,,,38,39
"2004","SE",557762,752.5,"1",1990,"1","1","4","3","13","1",55776,,,,,,,,,,,,,,,13,13
"2004","SE",557961,752.5,"3",1933,"2","1","4","2","13","1",55796,,,,,,,,,,,,,,,70,71
"2004","SE",557962,752.5,"2",1934,"1","1","1","4","13","1",55796,,,,,,,,,,,,,,,69,69
"2004","SE",558091,752.5,"1",1969,"1","1","1","2","13","1",55809,,,,,,,,,,,,,,,34,35
"2004","SE",558092,752.5,"2",1977,"2","1","3","2","13","3",55809,,,,,,,,,,,,,,,26,27
"2004","SE",558151,752.5,"2",1977,"2","1","4","2","NA","1",55815,,,,,,,,,,,,,,,26,27
"2004","SE",558152,752.5,"3",1972,"1","1","3","3","13","1",55815,,,,,,,,,,,,,,,31,32
"2004","SE",558371,752.5,"1",1979,"2","1","1","2","NA","1",55837,,,,,,,,,,,,,,,24,24
"2004","SE",558372,752.5,"3",1980,"1","1","1","2","13","3",55837,,,,,,,,,,,,,,,23,23
"2004","SE",559011,752.5,"3",1954,"2","1","2","2","13","1",55901,,,,,,,,,,,,,,,49,49
"2004","SE",559012,752.5,"1",1950,"1","1","1","4","13","NA",55901,,,,,,,,,,,,,,,53,54
"2004","SE",559281,752.5,"2",1933,"2","1","1","3","13","1",55928,,,,,,,,,,,,,,,70,71
"2004","SE",559282,752.5,"3",1934,"1","1","1","3","13","1",55928,,,,,,,,,,,,,,,69,70
"2004","SE",559621,752.5,"3",1969,"1","1","1","2","13","3",55962,,,,,,,,,,,,,,,34,35
"2004","SE",559622,752.5,"4",1977,"2","1","1","2","NA","1",55962,,,,,,,,,,,,,,,26,26
"2004","SE",559701,752.5,"3",1957,"1","1","4","3","13","5",55970,,,,,,,,,,,,,,,46,47
"2004","SE",559702,752.5,"4",1962,"2","1","1","4","13","3",55970,,,,,,,,,,,,,,,41,42
"2004","SE",560081,752.5,"4",1971,"1","1","4","3","13","NA",56008,,,,,,,,,,,,,,,32,33
"2004","SE",560082,752.5,"1",1976,"2","1","1","3","NA","1",56008,,,,,,,,,,,,,,,27,28
"2004","SE",560371,752.5,"1",1938,"1","1","4","2","13","1",56037,,,,,,,,,,,,,,,65,66
"2004","SE",560372,752.5,"4",1943,"2","1","4","4","13","1",56037,,,,,,,,,,,,,,,60,61
"2004","SE",560531,752.5,"2",1958,"1","1","3","3","NA","NA",56053,,,,,,,,,,,,,,,45,45
"2004","SE",560532,752.5,"3",1963,"2","1","1","3","13","NA",56053,,,,,,,,,,,,,,,40,41
"2004","SE",560621,752.5,"2",1935,"1","1","1","2","13","1",56062,,,,,,,,,,,,,,,68,69
"2004","SE",560622,752.5,"2",1934,"2","1","1","2","13","1",56062,,,,,,,,,,,,,,,69,70
"2004","SE",560841,752.5,"4",1936,"1","1","3","4","13","1",56084,,,,,,,,,,,,,,,67,67
"2004","SE",560842,752.5,"3",1948,"2","1","2","3","13","3",56084,,,,,,,,,,,,,,,55,56
"2004","SE",560861,752.5,"4",1978,"2","1","1","2","13","1",56086,,,,,,,,,,,,,,,25,26
"2004","SE",560862,752.5,"3",1999,"1","1","4","2","NA","NA",56086,,,,,,,,,,,,,,,4,5
"2004","SE",561031,752.5,"2",1926,"2","1","1","3","13","1",56103,,,,,,,,,,,,,,,77,78
"2004","SE",561032,752.5,"3",1927,"1","1","4","2","13","1",56103,,,,,,,,,,,,,,,76,76
"2004","SE",561041,752.5,"2",1960,"1","1","4","2","13","1",56104,,,,,,,,,,,,,,,43,43
"2004","SE",561042,752.5,"3",1956,"2","1","1","3","13","NA",56104,,,,,,,,,,,,,,,47,47
"2004","SE",561121,752.5,"4",1933,"1","1","1","3","13","3",56112,,,,,,,,,,,,,,,70,71
"2004","SE",561122,752.5,"3",1965,"2","1","1","2","NA","1",56112,,,,,,,,,,,,,,,38,39
"2004","SE",561131,752.5,"2",1973,"1","1","4","2","NA","3",56113,,,,,,,,,,,,,,,30,30
"2004","SE",561132,752.5,"3",1980,"2","1","4","2","13","1",56113,,,,,,,,,,,,,,,23,24
"2004","SE",561361,752.5,"2",1948,"2","1","1","2","13","1",56136,,,,,,,,,,,,,,,55,55
"2004","SE",561362,752.5,"2",1949,"1","1","1","3","13","1",56136,,,,,,,,,,,,,,,54,54
"2004","SE",561451,752.5,"1",1949,"2","1","3","2","NA","1",56145,,,,,,,,,,,,,,,54,55
"2004","SE",561452,752.5,"2",1934,"1","1","1","3","13","1",56145,,,,,,,,,,,,,,,69,69
"2004","SE",561601,752.5,"3",1940,"1","1","4","2","13","1",56160,,,,,,,,,,,,,,,63,64
"2004","SE",561602,752.5,"4",1943,"2","1","1","3","13","NA",56160,,,,,,,,,,,,,,,60,61
"2004","SE",561741,752.5,"3",1953,"2","1","1","2","13","1",56174,,,,,,,,,,,,,,,50,51
"2004","SE",561742,752.5,"2",1941,"1","1","1","4","13","NA",56174,,,,,,,,,,,,,,,62,63
"2004","SE",561881,752.5,"3",1935,"1","1","4","4","13","1",56188,,,,,,,,,,,,,,,68,69
"2004","SE",561882,752.5,"1",1939,"2","1","1","2","13","NA",56188,,,,,,,,,,,,,,,64,65
"2004","SE",561941,752.5,"1",1928,"1","1","3","2","13","1",56194,,,,,,,,,,,,,,,75,75
"2004","SE",561942,752.5,"2",1930,"2","1","4","2","13","1",56194,,,,,,,,,,,,,,,73,74
"2004","SE",562001,752.5,"1",1927,"1","1","1","3","13","3",56200,,,,,,,,,,,,,,,76,76
"2004","SE",562002,752.5,"2",1926,"2","1","1","2","13","3",56200,,,,,,,,,,,,,,,77,78
"2004","SE",562081,752.5,"1",1933,"2","1","3","3","13","NA",56208,,,,,,,,,,,,,,,70,71
"2004","SE",562082,752.5,"3",1934,"1","1","3","2","13","1",56208,,,,,,,,,,,,,,,69,70
"2004","SE",562451,752.5,"1",1958,"2","1","4","4","13","NA",56245,,,,,,,,,,,,,,,45,46
"2004","SE",562452,752.5,"3",1957,"1","1","4","2","13","1",56245,,,,,,,,,,,,,,,46,47
"2004","SE",562591,752.5,"1",1977,"2","1","3","2","13","3",56259,,,,,,,,,,,,,,,26,27
"2004","SE",562592,752.5,"2",1972,"1","1","3","2","13","1",56259,,,,,,,,,,,,,,,31,31
"2004","SE",562651,752.5,"4",1948,"2","1","1","3","13","NA",56265,,,,,,,,,,,,,,,55,55
"2004","SE",562652,752.5,"2",1947,"1","1","3","3","13","1",56265,,,,,,,,,,,,,,,56,56
"2004","SE",562711,752.5,"2",1949,"2","1","4","2","13","5",56271,,,,,,,,,,,,,,,54,54
"2004","SE",562712,752.5,"2",1949,"2","1","4","2","13","1",56271,,,,,,,,,,,,,,,54,55
"2004","SE",562911,752.5,"1",1947,"2","1","4","4","13","1",56291,,,,,,,,,,,,,,,56,57
"2004","SE",562912,752.5,"3",1945,"1","1","2","3","13","NA",56291,,,,,,,,,,,,,,,58,59
"2004","SE",562931,752.5,"3",1969,"1","1","3","2","NA","1",56293,,,,,,,,,,,,,,,34,35
"2004","SE",562932,752.5,"3",1971,"2","1","NA","3","13","NA",56293,,,,,,,,,,,,,,,32,32
"2004","SE",563031,752.5,"1",1943,"2","1","1","4","13","1",56303,,,,,,,,,,,,,,,60,60
"2004","SE",563032,752.5,"2",1939,"1","1","1","2","13","1",56303,,,,,,,,,,,,,,,64,65
"2004","SE",563271,752.5,"3",1954,"2","1","3","2","13","1",56327,,,,,,,,,,,,,,,49,49
"2004","SE",563272,752.5,"1",1950,"1","1","1","3","13","3",56327,,,,,,,,,,,,,,,53,53
"2004","SE",563821,752.5,"1",1932,"1","1","1","3","13","1",56382,,,,,,,,,,,,,,,71,71
"2004","SE",563822,752.5,"4",1932,"2","1","4","2","13","1",56382,,,,,,,,,,,,,,,71,71
"2004","SE",564181,752.5,"4",1961,"1","1","3","2","13","1",56418,,,,,,,,,,,,,,,42,43
"2004","SE",564182,752.5,"3",1991,"1","1","1","2","13","NA",56418,,,,,,,,,,,,,,,12,12
"2004","SE",564183,752.5,"4",1994,"2","1","1","2","13","1",56418,,,,,,,,,,,,,,,9,10
"2004","SE",564221,752.5,"1",1959,"2","1","1","3","NA","1",56422,,,,,,,,,,,,,,,44,44
"2004","SE",564222,752.5,"1",1958,"1","1","1","3","13","3",56422,,,,,,,,,,,,,,,45,46
"2004","SE",564223,752.5,"4",1988,"2","1","1","3","13","3",56422,,,,,,,,,,,,,,,15,16
"2004","SE",564561,752.5,"4",1949,"2","1","1","3","13","NA",56456,,,,,,,,,,,,,,,54,55
"2004","SE",564562,752.5,"1",1928,"1","1","4","2","13","1",56456,,,,,,,,,,,,,,,75,76
"2004","SE",564563,752.5,"3",1983,"1","1","4","2","NA","NA",56456,,,,,,,,,,,,,,,20,21
"2004","SE",564661,752.5,"1",1976,"2","1","1","3","13","3",56466,,,,,,,,,,,,,,,27,28
"2004","SE",564662,752.5,"4",1954,"2","1","1","4","13","1",56466,,,,,,,,,,,,,,,49,49
"2004","SE",564663,752.5,"4",1951,"1","1","1","3","13","1",56466,,,,,,,,,,,,,,,52,52
"2004","SE",564831,752.5,"2",1959,"2","1","4","4","NA","1",56483,,,,,,,,,,,,,,,44,45
"2004","SE",564832,752.5,"4",1958,"1","1","1","2","13","3",56483,,,,,,,,,,,,,,,45,46
"2004","SE",564833,752.5,"3",1988,"2","1","1","2","13","1",56483,,,,,,,,,,,,,,,15,16
"2004","SE",564871,752.5,"3",1956,"2","1","3","2","13","3",56487,,,,,,,,,,,,,,,47,48
"2004","SE",564872,752.5,"4",1985,"1","1","4","3","13","1",56487,,,,,,,,,,,,,,,18,19
"2004","SE",564873,752.5,"1",1983,"1","1","1","2","13","3",56487,,,,,,,,,,,,,,,20,20
"2004","SE",564971,752.5,"4",1960,"1","1","4","3","13","1",56497,,,,,,,,,,,,,,,43,44
"2004","SE",564972,752.5,"1",1988,"2","1","1","3","NA","1",56497,,,,,,,,,,,,,,,15,16
"2004","SE",564973,752.5,"4",1989,"2","1","4","2","13","1",56497,,,,,,,,,,,,,,,14,15
"2004","SE",565211,752.5,"1",1949,"1","1","4","4","NA","1",56521,,,,,,,,,,,,,,,54,55
"2004","SE",565212,752.5,"2",1956,"2","1","1","2","13","1",56521,,,,,,,,,,,,,,,47,47
"2004","SE",565213,752.5,"4",1980,"2","1","4","2","13","3",56521,,,,,,,,,,,,,,,23,24
"2004","SE",565381,752.5,"4",1959,"2","1","4","4","13","3",56538,,,,,,,,,,,,,,,44,44
"2004","SE",565382,752.5,"3",1962,"1","1","3","3","13","1",56538,,,,,,,,,,,,,,,41,42
"2004","SE",565383,752.5,"3",1989,"1","1","4","3","NA","1",56538,,,,,,,,,,,,,,,14,15
"2004","SE",565401,752.5,"4",1946,"2","1","3","3","13","1",56540,,,,,,,,,,,,,,,57,57
"2004","SE",565402,752.5,"3",1974,"1","1","4","4","NA","3",56540,,,,,,,,,,,,,,,29,29
"2004","SE",565403,752.5,"4",1979,"1","1","4","4","13","3",56540,,,,,,,,,,,,,,,24,24
"2004","SE",565411,752.5,"1",1968,"2","1","4","2","13","1",56541,,,,,,,,,,,,,,,35,36
"2004","SE",565412,752.5,"2",1946,"1","1","4","3","13","1",56541,,,,,,,,,,,,,,,57,57
"2004","SE",565413,752.5,"4",2002,"2","1","1","2","13","1",56541,,,,,,,,,,,,,,,1,2
"2004","SE",565471,752.5,"1",1964,"2","1","3","3","13","NA",56547,,,,,,,,,,,,,,,39,39
"2004","SE",565472,752.5,"4",1987,"1","1","3","2","13","1",56547,,,,,,,,,,,,,,,16,17
"2004","SE",565473,752.5,"4",1994,"2","1","2","4","13","1",56547,,,,,,,,,,,,,,,9,10
"2004","SE",565681,752.5,"4",1957,"2","1","1","3","13","1",56568,,,,,,,,,,,,,,,46,47
"2004","SE",565682,752.5,"4",1956,"1","1","3","3","NA","3",56568,,,,,,,,,,,,,,,47,48
"2004","SE",565683,752.5,"4",1988,"2","1","4","2","13","1",56568,,,,,,,,,,,,,,,15,16
"2004","SE",565931,752.5,"4",1967,"2","1","4","2","13","1",56593,,,,,,,,,,,,,,,36,36
"2004","SE",565932,752.5,"2",1993,"2","1","1","3","13","3",56593,,,,,,,,,,,,,,,10,11
"2004","SE",565933,752.5,"1",1991,"2","1","4","2","13","1",56593,,,,,,,,,,,,,,,12,12
"2004","SE",566001,752.5,"4",1967,"2","1","1","2","13","1",56600,,,,,,,,,,,,,,,36,36
"2004","SE",566002,752.5,"2",1993,"2","1","1","4","13","3",56600,,,,,,,,,,,,,,,10,10
"2004","SE",566003,752.5,"2",1991,"2","1","4","4","13","3",56600,,,,,,,,,,,,,,,12,13
"2004","SE",566051,752.5,"2",1986,"2","1","3","2","13","1",56605,,,,,,,,,,,,,,,17,17
"2004","SE",566052,752.5,"2",1955,"2","1","1","3","13","1",56605,,,,,,,,,,,,,,,48,49
"2004","SE",566053,752.5,"3",1951,"1","1","4","2","13","1",56605,,,,,,,,,,,,,,,52,53
"2004","SE",566091,752.5,"4",1968,"2","1","1","3","13","NA",56609,,,,,,,,,,,,,,,35,35
"2004","SE",566092,752.5,"2",1966,"1","1","4","2","13","NA",56609,,,,,,,,,,,,,,,37,38
"2004","SE",566093,752.5,"1",1993,"2","1","1","2","NA","1",56609,,,,,,,,,,,,,,,10,11
"2004","SE",566161,752.5,"1",1979,"2","1","4","4","13","NA",56616,,,,,,,,,,,,,,,24,24
"2004","SE",566162,752.5,"2",1972,"1","1","4","4","13","NA",56616,,,,,,,,,,,,,,,31,31
"2004","SE",566163,752.5,"3",2003,"1","1","1","2","13","NA",56616,,,,,,,,,,,,,,,0,1
"2004","SE",566241,752.5,"2",1959,"2","1","1","2","13","5",56624,,,,,,,,,,,,,,,44,45
"2004","SE",566242,752.5,"1",1958,"1","1","3","2","13","3",56624,,,,,,,,,,,,,,,45,45
"2004","SE",566243,752.5,"2",1988,"2","1","2","2","NA","NA",56624,,,,,,,,,,,,,,,15,16
"2004","SE",566441,752.5,"1",1956,"2","1","4","3","13","1",56644,,,,,,,,,,,,,,,47,48
"2004","SE",566442,752.5,"3",1985,"1","1","3","2","13","1",56644,,,,,,,,,,,,,,,18,19
"2004","SE",566443,752.5,"4",1983,"1","1","3","2","13","1",56644,,,,,,,,,,,,,,,20,20
"2004","SE",566591,752.5,"1",1987,"2","1","3","3","13","1",56659,,,,,,,,,,,,,,,16,17
"2004","SE",566592,752.5,"4",1957,"1","1","4","2","13","3",56659,,,,,,,,,,,,,,,46,46
"2004","SE",566593,752.5,"3",1961,"2","1","1","2","13","NA",56659,,,,,,,,,,,,,,,42,42
"2004","SE",566771,752.5,"1",1953,"2","1","4","2","13","3",56677,,,,,,,,,,,,,,,50,51
"2004","SE",566772,752.5,"3",1991,"2","1","1","2","13","1",56677,,,,,,,,,,,,,,,12,12
"2004","SE",566773,752.5,"1",1994,"2","1","1","2","13","3",56677,,,,,,,,,,,,,,,9,9
"2004","SE",566911,752.5,"4",1949,"1","1","4","2","13","1",56691,,,,,,,,,,,,,,,54,54
"2004","SE",566912,752.5,"4",1954,"2","1","4","2","13","1",56691,,,,,,,,,,,,,,,49,49
"2004","SE",566913,752.5,"1",1988,"1","1","4","2","13","1",56691,,,,,,,,,,,,,,,15,16
"2004","SE",567021,752.5,"2",1957,"2","1","1","2","13","1",56702,,,,,,,,,,,,,,,46,47
"2004","SE",567022,752.5,"2",1956,"1","1","1","2","13","1",56702,,,,,,,,,,,,,,,47,47
"2004","SE",567023,752.5,"3",1988,"2","1","4","4","NA","1",56702,,,,,,,,,,,,,,,15,16
"2004","SE",567091,752.5,"1",1969,"1","1","3","2","13","1",56709,,,,,,,,,,,,,,,34,35
"2004","SE",567092,752.5,"3",1976,"2","1","3","4","13","1",56709,,,,,,,,,,,,,,,27,27
"2004","SE",567093,752.5,"4",2002,"1","1","3","4","13","NA",56709,,,,,,,,,,,,,,,1,2
"2004","SE",567101,752.5,"3",1960,"1","1","1","3","13","3",56710,,,,,,,,,,,,,,,43,44
"2004","SE",567102,752.5,"2",1988,"2","1","1","2","13","3",56710,,,,,,,,,,,,,,,15,16
"2004","SE",567103,752.5,"1",1989,"2","1","3","2","13","1",56710,,,,,,,,,,,,,,,14,15
"2004","SE",567121,752.5,"3",1953,"2","1","4","3","13","1",56712,,,,,,,,,,,,,,,50,50
"2004","SE",567122,752.5,"3",1991,"2","1","4","2","13","1",56712,,,,,,,,,,,,,,,12,13
"2004","SE",567123,752.5,"1",1994,"2","1","1","3","13","3",56712,,,,,,,,,,,,,,,9,10
"2004","SE",567141,752.5,"3",1948,"1","1","1","3","13","1",56714,,,,,,,,,,,,,,,55,56
"2004","SE",567142,752.5,"2",1953,"2","1","4","2","13","NA",56714,,,,,,,,,,,,,,,50,51
"2004","SE",567143,752.5,"1",1985,"1","1","3","3","13","1",56714,,,,,,,,,,,,,,,18,19
"2004","SE",567241,752.5,"4",1949,"1","1","1","2","13","NA",56724,,,,,,,,,,,,,,,54,55
"2004","SE",567242,752.5,"1",1973,"2","1","3","2","13","1",56724,,,,,,,,,,,,,,,30,31
"2004","SE",567243,752.5,"2",1999,"2","1","1","2","13","NA",56724,,,,,,,,,,,,,,,4,5
"2004","SE",567421,752.5,"3",1964,"2","1","1","2","13","1",56742,,,,,,,,,,,,,,,39,39
"2004","SE",567422,752.5,"1",1986,"1","1","1","4","13","1",56742,,,,,,,,,,,,,,,17,18
"2004","SE",567423,752.5,"4",1988,"2","1","1","3","13","NA",56742,,,,,,,,,,,,,,,15,16
"2004","SE",567671,752.5,"4",1948,"1","1","1","2","NA","3",56767,,,,,,,,,,,,,,,55,56
"2004","SE",567672,752.5,"4",1953,"2","1","4","4","13","1",56767,,,,,,,,,,,,,,,50,51
"2004","SE",567673,752.5,"1",1985,"1","1","1","3","13","NA",56767,,,,,,,,,,,,,,,18,19
"2004","SE",568001,752.5,"2",1971,"2","1","4","3","13","1",56800,,,,,,,,,,,,,,,32,33
"2004","SE",568002,752.5,"1",1993,"1","1","1","3","NA","1",56800,,,,,,,,,,,,,,,10,10
"2004","SE",568003,752.5,"1",2000,"1","1","4","3","13","1",56800,,,,,,,,,,,,,,,3,3
"2004","SE",568081,752.5,"1",1976,"2","1","4","3","13","NA",56808,,,,,,,,,,,,,,,27,27
"2004","SE",568082,752.5,"1",1954,"2","1","4","3","13","1",56808,,,,,,,,,,,,,,,49,49
"2004","SE",568083,752.5,"2",1951,"1","1","1","3","13","NA",56808,,,,,,,,,,,,,,,52,53
"2004","SE",568631,752.5,"2",1967,"2","1","1","4","13","NA",56863,,,,,,,,,,,,,,,36,37
"2004","SE",568632,752.5,"2",1993,"2","1","4","3","NA","1",56863,,,,,,,,,,,,,,,10,11
"2004","SE",568633,752.5,"3",1991,"2","1","3","2","13","3",56863,,,,,,,,,,,,,,,12,13
"2004","SE",568911,752.5,"3",1949,"2","1","4","3","13","1",56891,,,,,,,,,,,,,,,54,55
"2004","SE",568912,752.5,"2",1928,"1","1","4","4","13","1",56891,,,,,,,,,,,,,,,75,76
"2004","SE",568913,752.5,"4",1983,"1","1","1","3","13","1",56891,,,,,,,,,,,,,,,20,21
"2004","SE",568981,752.5,"4",1987,"1","1","4","2","13","1",56898,,,,,,,,,,,,,,,16,16
"2004","SE",568982,752.5,"2",1958,"1","1","3","2","13","1",56898,,,,,,,,,,,,,,,45,45
"2004","SE",568983,752.5,"2",1961,"2","1","2","4","13","NA",56898,,,,,,,,,,,,,,,42,43
"2004","SE",568984,752.5,"2",1989,"1","1","4","3","13","1",56898,,,,,,,,,,,,,,,14,15
"2004","SE",569001,752.5,"4",1972,"1","1","1","4","NA","1",56900,,,,,,,,,,,,,,,31,32
"2004","SE",569002,752.5,"1",1971,"2","1","1","3","13","NA",56900,,,,,,,,,,,,,,,32,33
"2004","SE",569003,752.5,"3",1994,"1","1","4","3","13","1",56900,,,,,,,,,,,,,,,9,10
"2004","SE",569004,752.5,"2",2003,"1","1","4","2","13","3",56900,,,,,,,,,,,,,,,0,1
"2004","SE",569051,752.5,"3",1986,"1","1","4","2","NA","1",56905,,,,,,,,,,,,,,,17,17
"2004","SE",569052,752.5,"3",1952,"1","1","1","4","13","5",56905,,,,,,,,,,,,,,,51,52
"2004","SE",569053,752.5,"1",1953,"2","1","1","2","13","NA",56905,,,,,,,,,,,,,,,50,50
"2004","SE",569054,752.5,"4",1988,"2","1","4","2","13","1",56905,,,,,,,,,,,,,,,15,15
"2004","SE",569431,752.5,"2",1963,"2","1","1","2","13","3",56943,,,,,,,,,,,,,,,40,41
"2004","SE",569432,752.5,"4",1961,"1","1","4","4","13","3",56943,,,,,,,,,,,,,,,42,42
"2004","SE",569433,752.5,"1",1989,"2","1","4","2","13","1",56943,,,,,,,,,,,,,,,14,15
"2004","SE",569434,752.5,"1",1992,"2","1","1","3","13","1",56943,,,,,,,,,,,,,,,11,11
"2004","SE",569451,752.5,"2",1968,"1","1","4","3","13","NA",56945,,,,,,,,,,,,,,,35,36
"2004","SE",569452,752.5,"1",1976,"2","1","1","4","13","1",56945,,,,,,,,,,,,,,,27,28
"2004","SE",569453,752.5,"1",1995,"1","1","1","2","13","1",56945,,,,,,,,,,,,,,,8,8
"2004","SE",569454,752.5,"1",2003,"1","1","3","3","NA","NA",56945,,,,,,,,,,,,,,,0,0
"2004","SE",569481,752.5,"1",1971,"2","1","1","2","NA","1",56948,,,,,,,,,,,,,,,32,32
"2004","SE",569482,752.5,"4",1968,"1","1","3","3","13","3",56948,,,,,,,,,,,,,,,35,36
"2004","SE",569483,752.5,"2",1995,"1","1","1","4","13","1",56948,,,,,,,,,,,,,,,8,8
"2004","SE",569484,752.5,"4",1997,"1","1","4","2","13","NA",56948,,,,,,,,,,,,,,,6,6
"2004","SE",569571,752.5,"2",1967,"1","1","1","2","13","1",56957,,,,,,,,,,,,,,,36,37
"2004","SE",569572,752.5,"2",1967,"2","1","2","3","13","1",56957,,,,,,,,,,,,,,,36,36
"2004","SE",569573,752.5,"2",1994,"1","1","1","2","13","NA",56957,,,,,,,,,,,,,,,9,10
"2004","SE",569574,752.5,"2",2000,"1","1","1","3","13","1",56957,,,,,,,,,,,,,,,3,3
"2004","SE",569881,752.5,"2",1987,"1","1","1","2","NA","3",56988,,,,,,,,,,,,,,,16,17
"2004","SE",569882,752.5,"1",1964,"2","1","1","3","13","3",56988,,,,,,,,,,,,,,,39,39
"2004","SE",569883,752.5,"3",1986,"1","1","1","2","13","NA",56988,,,,,,,,,,,,,,,17,18
"2004","SE",569884,752.5,"1",1995,"2","1","4","2","13","1",56988,,,,,,,,,,,,,,,8,9
"2004","SE",570131,752.5,"1",1954,"1","1","1","2","13","1",57013,,,,,,,,,,,,,,,49,50
"2004","SE",570132,752.5,"2",1957,"2","1","1","2","13","1",57013,,,,,,,,,,,,,,,46,46
"2004","SE",570133,752.5,"1",1990,"1","1","2","2","13","1",57013,,,,,,,,,,,,,,,13,14
