"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS010","HS011","HS020","HS021","HS030","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH080","HH081","HH090","HH091","HA010","HA020","HA030","HA040","HA050","HA060","HA070","HX040","HX050","HX090","HX080","HX060","HX070","HX120","HX010","R_HA030","R_HA040","R_HA050","R_HA060","R_HA070"
"2010","SE",52348,"1","2010","12",36142,35777,0,0,,,,,,,,,0,120,0,0,0,,3782,,0,0,0,,366,,"2","NA","2","NA","2","NA","1","1","2","1","1","1","1","3","NA","1318.38","3","3","2","2","2","2","1","NA","3","4","2","1","941.7","NA","470.94","NA","1","NA","1","NA","1","1","876601","633301","NA","NA","NA","3",2,,,,,,,,,,,
"2010","SE",52352,"4","2010","23",39063,29285,0,0,,,,,,,,,0,6118,0,0,0,,0,,0,427,0,,9351,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","2354.25","3","NA","2","2","2","2","2","NA","2","6","2","1","NA","817.87","647.32","NA","1","NA","1","NA","1","1","NA","1002902","NA","NA","NA","3",1.8,,,,,,,,,,,
"2010","SE",52354,"4","2010","11",62301,51544,0,0,,,,,,,,,0,6501,0,1330,0,,0,,227,3087,0,,7670,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","NA","3","3","2","2","1","2","2","NA","2","6","2","1","NA","742.53","441.09","NA","1","NA","1","NA","1","1","1002901","62502","NA","NA","NA","3",1.8,,,,,,,,,,,
"2010","SE",52356,"1","2010","10",29460,21478,0,0,,,,,,,,,0,0,0,0,0,,249,,0,2175,0,,5806,,"2","NA","2","NA","NA","NA","1","1","2","1","1","1","1","1","6","1883.4","2","3","2","2","2","2","1","NA","3","3","2","1","NA","517.93","918.72","NA","1","NA","1","NA","1","1","285101","NA","NA","NA","NA","3",1.8,,,,,,,,,,,
"2010","SE",52361,"2","2010","11",73144,63223,1366,1366,,,,,,,,,1366,0,0,0,0,,5040,,0,296,0,,9626,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","NA","2","5","2","1","NA","742.53","555.6","NA","1","NA","1","NA","1","NA","550102","1002902","NA","NA","NA","3",1.8,,,,,,,,,,,
"2010","SE",52372,"1","2010","15",87159,75986,0,0,,,,,,,,,0,4733,0,0,0,,383,,102,1253,0,,9920,,"1","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","NA","2","2","2","1","NA","817.87","655.52","NA","1","NA","1","NA","3","NA","513601","1000802","NA","NA","NA","3",1.8,,,,,,,,,,,
"2010","SE",52375,"3","2010","13",20263,13820,0,0,,,,,,,,,0,0,0,0,0,,647,,0,0,0,,6443,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","2071.74","2","NA","2","2","2","2","4","NA","2","6","1","1","NA","NA","860.43","NA","1","NA","1","NA","NA","1","NA","876102","NA","NA","NA","3",2,,,,,,,,,,,
"2010","SE",52378,"4","2010","35",74942,65320,0,0,,,,,,,,,0,12291,0,0,0,,367,,18,0,0,,9622,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","3","6","2825.1","3","NA","2","2","2","2","1","NA","2","4","2","1","NA","742.53","992.65","NA","1","NA","1","NA","1","1","472701","62502","NA","NA","NA","3",1.8,,,,,,,,,,,
"2010","SE",52382,"4","2010","9",36041,27333,0,0,,,,,,,,,0,7837,0,0,0,,70,,0,1897,0,,6811,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","NA","1","6","2","1","NA","517.93","773.89","NA","1","NA","1","NA","2","1","NA","354302","NA","NA","NA","3",2,,,,,,,,,,,
"2010","SE",52385,"3","2010","21",45676,36504,0,0,,,,,,,,,0,13472,0,0,0,,4139,,0,792,0,,8380,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","NA","3","3","2","2","2","2","1","NA","2","6","2","1","NA","730.1","394.29","NA","1","NA","1","NA","1","1","1002901","NA","NA","NA","NA","3",2,,,,,,,,,,,
"2010","SE",52393,"2","2010","17",24152,11515,0,0,,,,,,,,,0,0,0,0,0,,0,,0,367,0,,12270,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","3","5","NA","3","NA","2","2","2","2","4","NA","2","4","2","1","NA","730.1","992.65","NA","1","NA","1","NA","1","1","720001","720002","NA","NA","NA","3",1.8,,,,,,,,,,,
"2010","SE",52424,"2","2010","15",35724,24811,0,0,,,,,,,,,0,3190,0,0,0,,14,,0,976,0,,9937,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","2825.1","3","NA","2","2","2","2","4","NA","2","4","2","1","NA","431.86","552.12","NA","1","NA","1","NA","1","1","556402","NA","NA","NA","NA","3",1.8,,,,,,,,,,,
"2010","SE",52445,"4","2010","9",61228,42523,0,0,,,,,,,,,0,1255,0,0,0,,590,,0,841,0,,17865,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","4","NA","3","6","2","1","NA","730.1","309.44","NA","1","NA","1","NA","1","NA","NA","994902","NA","NA","NA","3",2,,,,,,,,,,,
"2010","SE",52458,"3","2010","30",146583,130095,0,0,,,,,,,,,0,2019,0,0,0,,0,,0,1382,0,,15106,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","NA","2","NA","2","2","1","2","1","NA","2","3","2","1","NA","517.93","498.54","NA","1","NA","1","NA","1","1","NA","994902","NA","NA","NA","3",2,,,,,,,,,,,
"2010","SE",52460,"1","2010","12",18609,-16551,0,0,,,,,,,,,0,218,0,0,0,,27,,0,0,0,,35159,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","2354.25","3","NA","1","2","2","2","1","NA","2","2","2","1","NA","742.53","1007.9","NA","1","NA","1","NA","NA","1","575302","NA","NA","NA","NA","3",1.8,,,,,,,,,,,
"2010","SE",52491,"4","2010","86",67415,11690,0,0,,,,,,,,,0,2275,0,0,0,,0,,666,1340,0,,54385,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","1412.55","3","NA","2","2","2","2","1","NA","2","6","2","1","NA","817.87","309.44","NA","1","NA","1","NA","1","NA","NA","NA","NA","NA","NA","3",2,,,,,,,,,,,
"2010","SE",52502,"3","2010","8",41562,40807,0,0,,,,,,,,,0,763,0,0,0,,963,,21,0,0,,755,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","3","3","2","2","2","2","1","NA","2","5","2","1","NA","626.04","622.75","NA","1","NA","1","NA","1","1","472701","720002","NA","NA","NA","3",2,,,,,,,,,,,
"2010","SE",52506,"3","2010","53",76333,64972,0,0,,,,,,,,,0,10878,0,0,0,,5,,0,262,0,,11098,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","2","NA","2","2","2","2","1","NA","2","2","2","1","NA","637.34","625.1","NA","1","NA","1","NA","NA","NA","131301","NA","NA","NA","NA","3",2,,,,,,,,,,,
"2010","SE",52526,"3","2010","34",35723,21246,0,0,,,,,,,,,0,0,0,1648,0,,1830,,0,724,0,,13753,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","3","5","2354.25","3","NA","2","2","2","2","2","NA","2","5","2","1","NA","817.87","622.75","NA","1","NA","1","NA","1","1","550102","720002","NA","NA","NA","3",1.8,,,,,,,,,,,
"2010","SE",52529,"3","2010","15",56591,47680,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,8911,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","NA","NA","3","NA","2","2","2","2","1","NA","2","3","2","1","NA","742.53","647.32","NA","1","NA","1","NA","2","1","NA","NA","NA","NA","NA","3",1.8,,,,,,,,,,,
"2010","SE",52544,"4","2010","10",48912,40606,0,0,,,,,,,,,0,0,0,0,0,,745,,0,1792,0,,6513,,"NA","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","NA","2","6","2","1","NA","637.34","309.44","NA","1","NA","1","NA","1","NA","706402","NA","NA","NA","NA","3",1.8,,,,,,,,,,,
"2010","SE",52550,"4","2010","10",40288,36162,0,0,,,,,,,,,0,26710,0,0,0,,0,,0,204,0,,3923,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","1412.55","3","NA","2","2","2","2","1","NA","2","6","2","1","NA","730.1","773.89","NA","1","NA","1","NA","1","1","NA","NA","NA","NA","NA","3",2,,,,,,,,,,,
"2010","SE",52563,"3","2010","16",86391,78761,0,0,,,,,,,,,0,0,0,0,0,,4153,,0,85,0,,7545,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","4","NA","2","6","2","1","NA","817.87","608.43","NA","1","NA","1","NA","1","NA","706402","1000802","NA","NA","NA","3",1.8,,,,,,,,,,,
"2010","SE",52568,"3","2010","8",38818,28366,2168,2168,,,,,,,,,2168,571,0,0,0,,10799,,220,986,0,,9466,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","NA","2354.25","3","NA","2","2","2","2","1","NA","2","5","1","1","NA","730.1","443.26","NA","1","NA","1","NA","1","1","NA","NA","NA","NA","NA","3",2,,,,,,,,,,,
"2010","SE",52570,"4","2010","18",111064,92878,0,0,,,,,,,,,0,0,37501,0,0,,0,,0,2002,0,,16184,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","1506.72","3","NA","2","2","2","2","1","NA","3","4","2","1","NA","730.1","1020.9","NA","1","NA","1","NA","1","1","NA","88702","NA","NA","NA","3",2,,,,,,,,,,,
"2010","SE",52581,"3","2010","20",56483,45217,0,0,,,,,,,,,0,0,9021,624,0,,0,,0,506,0,,10759,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","1695.06","2","2","2","2","2","1","3","NA","2","3","2","1","470.85","730.1","321.87","NA","1","NA","1","NA","1","NA","609602","1043002","NA","NA","NA","3",1.8,,,,,,,,,,,
"2010","SE",52582,"4","2010","32",16285,392,0,0,,,,,,,,,0,13967,0,0,0,,5,,0,742,0,,15151,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","4","NA","2","6","2","1","NA","517.93","622.75","NA","1","NA","1","NA","1","NA","550102","NA","NA","NA","NA","3",2,,,,,,,,,,,
"2010","SE",52595,"4","2010","13",40417,22235,1289,1289,,,,,,,,,1289,0,0,0,0,,4757,,0,1170,0,,17011,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","2825.1","2","NA","2","2","1","2","4","NA","2","6","2","1","NA","626.04","394.29","NA","1","NA","1","NA","1","NA","550102","NA","NA","NA","NA","3",1.8,,,,,,,,,,,
"2010","SE",52605,"4","2010","15",94204,86230,0,0,,,,,,,,,0,0,0,0,0,,0,,0,378,0,,7595,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","1883.4","3","NA","2","2","2","2","1","NA","2","6","2","1","NA","360.11","1203.49","NA","1","NA","1","NA","1","NA","NA","NA","NA","NA","NA","3",2,,,,,,,,,,,
"2010","SE",52623,"3","2010","9",24840,15202,0,0,,,,,,,,,0,3682,0,753,0,,0,,128,417,0,,9221,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","1","2","2","2","1","NA","2","6","1","1","NA","817.87","456.44","NA","1","NA","1","NA","NA","1","667601","NA","NA","NA","NA","3",1.8,,,,,,,,,,,
"2010","SE",52672,"3","2010","6",19046,14899,0,0,,,,,,,,,0,3497,0,0,0,,720,,0,0,0,,4146,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","2354.25","3","3","2","2","2","2","1","NA","2","5","2","1","NA","626.04","992.65","NA","1","NA","1","NA","1","1","720001","NA","NA","NA","NA","3",1.8,,,,,,,,,,,
"2010","SE",52685,"2","2010","14",103937,85428,0,0,,,,,,,,,0,23804,0,0,0,,1463,,0,3993,0,,14516,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","3","3","2","2","2","2","1","NA","2","5","2","1","NA","730.1","441.09","NA","1","NA","1","NA","1","1","62501","62502","NA","NA","NA","3",2,,,,,,,,,,,
"2010","SE",52692,"4","2010","NA",53222,39262,0,0,,,,,,,,,0,2272,0,0,0,,1,,598,1365,0,,12595,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","2354.25","3","NA","2","2","2","2","4","NA","2","6","2","1","NA","730.1","992.65","NA","1","NA","1","NA","1","1","1002901","NA","NA","NA","NA","4",2.1,,,,,,,,,,,
"2010","SE",52696,"2","2010","81",110092,55149,0,0,,,,,,,,,0,472,0,0,0,,17,,0,4727,0,,50216,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","1883.4","3","NA","2","2","2","2","1","NA","2","6","2","1","NA","730.1","1344.37","NA","1","NA","1","NA","1","1","NA","NA","NA","NA","NA","4",2.3,,,,,,,,,,,
"2010","SE",52714,"2","2010","6",40016,19248,0,0,,,,,,,,,0,102,0,0,0,,0,,0,4382,0,,16385,,"2","NA","2","NA","NA","NA","2","1","2","1","1","1","1","1","2","1883.4","3","NA","2","2","2","2","4","NA","2","6","1","1","NA","NA","330.82","NA","1","NA","1","NA","2","NA","543901","NA","NA","NA","NA","4",2.1,,,,,,,,,,,
"2010","SE",52741,"2","2010","15",84731,74183,0,0,,,,,,,,,0,20790,0,0,0,,4677,,114,2572,0,,7976,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","2","NA","2","2","1","2","1","NA","3","5","2","1","NA","730.1","655.52","NA","1","NA","1","NA","1","1","1000801","1000802","NA","NA","NA","4",2.1,,,,,,,,,,,
"2010","SE",52746,"2","2010","37",120555,108524,0,0,,,,,,,,,0,0,0,0,0,,107,,512,164,528,,11340,,"2","NA","2","NA","NA","NA","2","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","NA","2","3","2","1","NA","817.87","603.16","NA","1","NA","1","NA","NA","1","NA","NA","NA","NA","NA","4",2.5,,,,,,,,,,,
"2010","SE",52749,"2","2010","36",93841,70164,0,0,,,,,,,,,0,1546,0,0,0,,334,,9,0,0,,23678,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","2165.91","NA","NA","2","2","2","2","1","NA","2","6","2","1","NA","817.87","521.7","NA","1","NA","1","NA","1","1","NA","NA","NA","NA","NA","4",2.1,,,,,,,,,,,
"2010","SE",52784,"1","2010","17",37992,3193,0,0,,,,,,,,,0,1353,0,0,0,,390,,419,0,0,,34799,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","NA","2","6","2","1","NA","817.87","647.32","NA","1","NA","1","NA","2","1","62501","NA","NA","NA","NA","4",2.1,,,,,,,,,,,
"2010","SE",52787,"4","2010","11",74912,69024,0,0,,,,,,,,,0,3543,0,0,0,,797,,148,623,0,,5266,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","NA","2","NA","2","2","1","2","1","NA","2","6","2","1","NA","742.53","622.75","NA","1","NA","1","NA","2","1","720001","NA","NA","NA","NA","4",2.3,,,,,,,,,,,
"2010","SE",52804,"4","2010","26",56979,40305,0,0,,,,,,,,,0,3001,0,0,0,,159,,122,0,0,,16674,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","1412.55","3","NA","2","2","2","2","1","NA","2","3","2","1","NA","817.87","498.54","NA","1","NA","1","NA","NA","NA","995201","354302","NA","NA","NA","4",2.1,,,,,,,,,,,
"2010","SE",52809,"3","2010","39",31524,18475,0,0,,,,,,,,,0,6331,0,0,0,,1352,,70,759,0,,12290,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","1412.55","3","NA","2","2","2","2","1","NA","3","5","2","1","NA","817.87","659.28","NA","1","NA","1","NA","1","NA","NA","NA","NA","NA","NA","4",2.1,,,,,,,,,,,
"2010","SE",52812,"4","2010","36",82824,62533,0,0,,,,,,,,,0,730,0,0,0,,41211,,22,1984,0,,18307,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","NA","2","5","2","1","NA","730.1","1282.12","NA","1","NA","1","NA","2","1","NA","283502","NA","NA","NA","4",2.1,,,,,,,,,,,
"2010","SE",52832,"4","2010","16",99901,94550,0,0,,,,,,,,,0,1094,0,0,0,,20494,,33,575,0,,4776,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","3","3","2","2","2","2","1","NA","2","6","2","1","NA","742.53","486.39","NA","1","NA","1","NA","1","1","354301","NA","NA","NA","NA","4",2.1,,,,,,,,,,,
"2010","SE",52835,"3","2010","12",34186,27328,0,0,,,,,,,,,0,1912,0,0,0,,334,,270,0,0,,6858,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","4","NA","2","6","2","1","NA","730.1","394.29","NA","1","NA","1","NA","1","1","1002901","472702","NA","NA","NA","4",2.5,,,,,,,,,,,
"2010","SE",52837,"1","2010","8",79687,67771,0,0,,,,,,,,,0,798,0,0,0,,226,,0,388,0,,11528,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","NA","2","NA","2","2","2","2","4","NA","2","3","2","1","NA","730.1","1282.12","NA","1","NA","1","NA","NA","1","NA","283502","NA","NA","NA","4",2.1,,,,,,,,,,,
"2010","SE",52841,"3","2010","44",51363,43780,0,0,,,,,,,,,0,2215,0,0,0,,638,,686,223,0,,7361,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","4","NA","2","5","2","1","NA","730.1","465.11","NA","1","NA","1","NA","1","NA","354301","1000802","NA","NA","NA","4",2.1,,,,,,,,,,,
"2010","SE",52854,"3","2010","NA",87650,81411,0,0,,,,,,,,,0,28893,0,0,0,,25,,122,203,0,,6035,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","1","2","1","NA","2","6","2","1","NA","742.53","1186.92","NA","1","NA","1","NA","1","NA","706402","487202","NA","NA","NA","4",2.3,,,,,,,,,,,
"2010","SE",52862,"4","2010","61",54984,29926,0,0,,,,,,,,,0,0,0,0,0,,1288,,0,1832,0,,23226,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","NA","3","5","2","1","NA","730.1","773.89","NA","1","NA","1","NA","1","NA","NA","NA","NA","NA","NA","4",2.1,,,,,,,,,,,
"2010","SE",52870,"2","2010","10",93755,56591,0,0,,,,,,,,,0,5592,0,0,0,,1175,,43,1488,0,,35677,,"2","NA","2","NA","NA","NA","1","1","1","1","3","1","1","1","5","1883.4","3","NA","2","2","2","2","1","NA","2","4","1","1","NA","517.93","581.78","NA","1","NA","1","NA","1","1","NA","NA","NA","NA","NA","4",2.5,,,,,,,,,,,
"2010","SE",52907,"3","2010","15",77085,26436,0,0,,,,,,,,,0,3549,0,0,0,,0,,59,7358,0,,43291,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","NA","1","6","2","1","NA","742.53","608.43","NA","1","NA","1","NA","1","NA","706402","NA","NA","NA","NA","4",2.5,,,,,,,,,,,
"2010","SE",52921,"1","2010","36",30226,30013,0,0,,,,,,,,,0,1298,0,0,0,,0,,342,0,0,,212,,"2","NA","1","NA","NA","NA","1","1","1","1","1","1","1","1","5","NA","2","3","2","2","2","2","1","NA","2","4","2","1","550.89","517.93","724.36","NA","1","NA","1","NA","NA","1","638001","NA","NA","NA","NA","4",2.3,,,,,,,,,,,
"2010","SE",52929,"3","2010","17",49660,30107,0,0,,,,,,,,,0,11050,0,0,0,,259,,0,2781,0,,16772,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","NA","NA","3","NA","2","2","2","2","1","NA","2","6","2","1","NA","517.93","441.09","NA","1","NA","1","NA","1","NA","1002901","1002902","NA","NA","NA","4",2.1,,,,,,,,,,,
"2010","SE",52970,"3","2010","11",46884,10911,0,0,,,,,,,,,0,2299,0,0,0,,692,,479,1172,0,,34801,,"NA","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","NA","2","6","1","1","NA","730.1","458.14","NA","1","NA","1","NA","1","NA","131301","NA","NA","NA","NA","4",2.3,,,,,,,,,,,
"2010","SE",52978,"2","2010","36",90587,84794,0,0,,,,,,,,,0,2426,0,0,0,,0,,117,563,0,,5230,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","1","2","1","NA","1","5","2","1","NA","730.1","1203.49","NA","1","NA","1","NA","3","NA","NA","NA","NA","NA","NA","4",2.3,,,,,,,,,,,
"2010","SE",52996,"2","2010","14",70083,46147,0,0,,,,,,,,,0,77,0,0,0,,331,,0,1387,0,,22549,,"2","NA","2","NA","NA","NA","1","1","2","1","1","1","1","1","4","2354.25","3","3","2","1","2","2","1","NA","2","1","1","1","216.59","431.86","711.45","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","4",2.5,,,,,,,,,,,
"2010","SE",53007,"3","2010","8",94027,51021,0,0,,,,,,,,,0,25262,0,0,0,,37,,0,1140,0,,41866,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","NA","1","6","2","1","659.19","742.53","1203.49","NA","1","NA","1","NA","1","1","530002","NA","NA","NA","NA","4",2.5,,,,,,,,,,,
"2010","SE",53012,"3","2010","13",70964,54014,0,0,,,,,,,,,0,0,0,0,0,,752,,0,602,0,,16348,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","NA","2","6","2","1","NA","817.87","608.43","NA","1","NA","1","NA","NA","NA","1000801","NA","NA","NA","NA","4",2.1,,,,,,,,,,,
"2010","SE",53019,"3","2010","11",24692,16554,0,0,,,,,,,,,0,356,0,0,0,,21,,0,512,0,,7626,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","1","2","2","1","NA","3","3","2","1","NA","NA","546.28","NA","1","NA","1","NA","1","1","826401","NA","NA","NA","NA","4",2.1,,,,,,,,,,,
"2010","SE",53049,"2","2010","13",100235,90201,0,0,,,,,,,,,0,2439,0,0,0,,103,,17,737,0,,9298,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","1600.89","3","NA","2","2","2","1","2","NA","2","6","1","1","NA","730.1","589.5","NA","1","NA","1","NA","NA","1","NA","281902","NA","NA","NA","4",2.5,,,,,,,,,,,
"2010","SE",53058,"4","2010","11",61492,53937,0,0,,,,,,,,,0,1918,0,0,0,,414,,12,0,0,,7556,,"2","NA","2","NA","2","NA","1","1","2","1","1","1","1","1","4","470.85","2","NA","2","2","2","2","4","NA","2","6","2","1","NA","626.04","315.47","NA","1","NA","1","NA","1","NA","447701","NA","NA","NA","NA","4",2.1,,,,,,,,,,,
"2010","SE",53061,"2","2010","11",59305,45042,0,0,,,,,,,,,0,356,0,0,0,,134,,52,2615,0,,11648,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","3766.8","2","NA","2","2","2","2","1","NA","2","6","2","1","NA","637.34","640.36","NA","1","NA","1","NA","1","NA","NA","682002","NA","NA","NA","4",2.1,,,,,,,,,,,
"2010","SE",53067,"2","2010","14",49950,26520,0,0,,,,,,,,,0,3001,0,0,0,,473,,365,887,0,,22544,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","1883.4","3","NA","2","2","2","2","1","NA","3","6","1","1","NA","730.1","1282.12","NA","1","NA","1","NA","1","1","NA","283502","NA","NA","NA","4",2.5,,,,,,,,,,,
"2010","SE",53081,"2","2010","11",63787,17543,0,0,,,,,,,,,0,2475,0,0,0,,39,,0,8487,0,,37757,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","1412.55","3","NA","2","2","2","2","1","NA","2","6","2","1","NA","637.34","450.6","NA","1","NA","1","NA","2","1","994901","NA","NA","NA","NA","4",2.5,,,,,,,,,,,
"2010","SE",53120,"2","2010","8",70541,44821,0,0,,,,,,,,,0,5083,0,247,5386,,0,,0,1276,0,,24444,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","2354.25","3","3","2","2","2","2","4","NA","2","6","2","1","NA","817.87","622.75","NA","1","NA","1","NA","1","1","62501","720002","NA","NA","NA","4",2.3,,,,,,,,,,,
"2010","SE",53130,"4","2010","52",64454,47313,0,0,,,,,,,,,0,674,0,0,0,,653,,28,603,0,,16538,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","1","2","2","NA","2","6","2","1","NA","742.53","622.75","NA","1","NA","1","NA","1","NA","550102","1002902","NA","NA","NA","4",2.1,,,,,,,,,,,
"2010","SE",53156,"3","2010","52",30644,-5129,0,0,,,,,,,,,0,2617,0,0,0,,9,,32,1744,0,,34028,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","4","NA","2","6","2","1","NA","637.34","546.75","NA","1","NA","1","NA","NA","1","995201","354302","NA","NA","NA","4",2.5,,,,,,,,,,,
"2010","SE",53159,"2","2010","12",64048,46024,0,0,,,,,,,,,0,2283,0,0,0,,489,,554,792,0,,17231,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","3","6","NA","3","NA","2","2","2","2","2","NA","2","6","2","1","NA","742.53","622.75","NA","1","NA","1","NA","1","1","514602","1002902","NA","NA","NA","4",2.1,,,,,,,,,,,
"2010","SE",53170,"4","2010","7",22623,2073,0,0,,,,,,,,,0,3795,0,0,0,,0,,0,2490,0,,18060,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","2825.1","3","NA","2","2","2","2","4","NA","2","6","2","1","NA","742.53","608.43","NA","1","NA","1","NA","1","NA","994901","NA","NA","NA","NA","4",2.3,,,,,,,,,,,
"2010","SE",53173,"2","2010","9",85765,66984,0,0,,,,,,,,,0,15901,0,0,0,,10,,336,0,0,,18781,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","NA","2","6","2","1","NA","817.87","458.14","NA","1","NA","1","NA","1","NA","1000801","1000802","NA","NA","NA","4",2.3,,,,,,,,,,,
"2010","SE",53181,"2","2010","33",47441,38015,0,0,,,,,,,,,0,2634,0,0,0,,1805,,0,742,0,,8685,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","1412.55","3","NA","2","2","2","2","1","NA","2","6","2","1","NA","817.87","608.43","NA","1","NA","1","NA","1","1","487201","NA","NA","NA","NA","4",2.1,,,,,,,,,,,
