"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL030","PL035","PL015","PL020","PL025","PL040","PL050","PL060","PL070","PL072","PL100","PL110","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PL210A","PL210B","PL210C","PL210D","PL210E","PL210F","PL210G","PL210H","PL210I","PL210J","PL210K","PL210L","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY070N","PY010G","PY020G","PY035G","PY050G","PY070G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PX030","PX040","PX020","PX050","PX010"
"2004","SE",447934,756.519065190652,"1137.3","4","2004","55","4",1987,"2","1","3","SE","1","NA","2","4","NA","NA","2","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44793,"2",16,"4","9.1242"
"2004","SE",448061,756.519065190652,"NA","4","2004","75","3",1952,"2","1","3","SE","2","NA","3","1","NA","NA","NA","NA","3","5","45","12","0","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","2","NA","NA","NA","NA",0,0,0,24378,0,0,0,0,734,0,734,0,0,0,0,1,44806,"2",51,"3","9.1242"
"2004","SE",448062,756.519065190652,"1479.5","4","2004","45","4",1958,"1","2","1","SE","1","NA","5","4","NA","1","2","NA","3","3","32","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","1","NA",0,0,0,763,0,0,0,0,0,0,0,0,0,0,17763,1,44806,"3",45,"1","9.1242"
"2004","SE",448063,756.519065190652,"NA","3","2004","60","2",1987,"1","1","2","Other","1","NA","2","4","NA","NA","NA","NA","3",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","3","2","NA","NA","NA",4278,132,0,0,0,3449,0,0,0,0,0,0,0,0,0,1,44806,"2",16,"4","9.1242"
"2004","SE",448064,756.519065190652,"NA","3","2004","50","4",1987,"2","1","2","SE","1","3","2","4","NA","2","2","NA","NA",,"40","0","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","3","NA","NA","NA","NA",0,0,0,0,0,1973,0,0,0,0,0,0,0,0,0,1,44806,"2",16,"1","9.1242"
"2004","SE",448291,756.519065190652,"1015.5","1","2004","50","1",1978,"1","1","3","SE","2","NA","5","4","NA","1","2","NA","NA","8","NA","12","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13664,1,44829,"2",25,"1","9.1242"
"2004","SE",448292,756.519065190652,"NA","4","2004","65","1",1980,"2","1","2","SE","2","NA","3","1","NA","NA","NA","NA","3","7","NA","0","0","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","1","2","NA","2","NA",0,145,0,8918,0,0,0,0,0,0,0,0,0,0,5883,1,44829,"3",23,"3","9.1242"
"2004","SE",448561,756.519065190652,"NA","1","2004","60","3",1968,"1","1","1","SE","2","NA","5","4","NA","NA","NA","NA","NA","4","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA",2484,0,0,5605,0,0,0,0,0,0,0,0,0,0,1338,1,44856,"3",35,"1","9.1242"
"2004","SE",448562,756.519065190652,"1279.6","4","2004","60","3",1971,"2","2","1","SE","2","NA","5","4","NA","NA","2","NA","NA","2","40","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","2","NA","2","NA",0,2115,0,1508,0,482,0,0,0,0,0,0,15152,0,0,1,44856,"3",32,"1","9.1242"
"2004","SE",448751,756.519065190652,"978.1","4","2004","NA","2",1974,"2","1","1","SE","2","NA","5","8","NA","1","NA","NA","NA",,"40","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","1","1","2","NA","NA","3",168,367,0,8035,0,0,0,0,0,0,0,0,5194,0,0,1,44875,"2",29,"3","9.1242"
"2004","SE",448752,756.519065190652,"NA","2","2004","50","2",1972,"1","1","3","SE","2","NA","4","1","NA","1","NA","NA","NA","8","NA","0","0","NA","b-e","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","2","NA","NA","2","NA",0,2115,0,0,0,0,14418,0,0,0,0,0,0,0,0,1,44875,"2",31,"1","9.1242"
"2004","SE",448761,756.519065190652,"1393.3","4","2004","80","4",1963,"2","2","1","SE","2","NA","3","1","NA","NA","NA","NA","3","5","37","12","0","NA","l-n","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","NA","NA","2","2",0,315,0,48570,21,0,0,0,0,0,0,0,0,0,0,1,44876,"2",40,"1","9.1242"
"2004","SE",448762,756.519065190652,"1274.3","4","2004","65","3",1965,"1","1","3","SE","2","NA","4","1","NA","1","2","NA","3","3","45","0","0","NA","l-n","NA","13","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","1","NA","NA","NA","2","NA",0,263,0,6894,0,395,0,0,0,9201,0,0,0,0,0,1,44876,"2",38,"1","9.1242"
"2004","SE",448781,756.519065190652,"1186.7","1","2004","44","2",1970,"2","1","1","SE","1","NA","5","1","NA","NA","2","NA","NA","0 - 1","NA","0","4","NA","k","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","NA","NA",49,395,0,7813,0,0,0,0,0,0,0,0,0,0,0,1,44878,"2",33,"1","9.1242"
"2004","SE",448782,756.519065190652,"NA","3","2004","NA","2",1966,"1","1","1","SE","2","NA","3","1","NA","NA","NA","NA","NA","4","45","12","0","NA","i","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA",0,0,0,30359,616,132,0,0,0,0,0,0,89,0,0,1,44878,"3",37,"3","9.1242"
"2004","SE",448971,756.519065190652,"1226","2","2004","90","2",1947,"1","1","2","SE","2","NA","2","6","NA","1","2","NA","3","4","NA","0","0","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","1","3","NA","NA","NA","NA",0,0,0,0,0,219,0,0,0,0,0,0,0,14884,0,1,44897,"2",56,"4","9.1242"
"2004","SE",448972,756.519065190652,"1233.9","4","2004","76","4",1949,"2","2","3","SE","2","NA","3","1","NA","NA","NA","NA","3","9","40","12","0","NA","l-n","NA","13","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","2","6","2","NA",0,0,0,30989,0,0,0,0,2275,0,1517,0,24841,0,0,1,44897,"3",54,"NA","9.1242"
"2004","SE",448973,756.519065190652,"1342.3","1","2004","NA","3",1978,"1","1","3","SE","2","NA","4","1","NA","NA","1","NA","NA","3","NA","12","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","NA","NA",0,132,0,0,0,99,0,0,0,0,0,0,0,0,0,1,44897,"2",25,"4","9.1242"
"2004","SE",448974,756.519065190652,"1068.7","2","2004","55","2",1984,"1","1","3","SE","2","NA","2","4","NA","NA","2","NA","3",,"27","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","3","NA","NA","NA","NA",0,0,0,3898,0,395,0,0,0,0,0,0,0,0,6042,1,44897,"2",19,"1","9.1242"
"2004","SE",449021,756.519065190652,"1077.5","4","2004","45","1",1961,"1","4","3","SE","2","NA","5","8","NA","NA","NA","NA","3","2","40","12","0","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","NA","NA","NA","NA",0,361,0,70967,0,0,0,0,0,0,0,0,0,0,0,1,44902,"2",42,"1","9.1242"
"2004","SE",449022,756.519065190652,"1229.5","1","2004","90","2",1963,"2","2","2","SE","2","NA","3","1","NA","1","NA","NA","3","5","NA","0","0","NA","l-n","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","NA","3","NA","NA","2","NA",0,0,0,14852,0,1819,474,0,0,0,0,0,0,0,0,1,44902,"3",40,"3","9.1242"
"2004","SE",449023,756.519065190652,"NA","3","2004","NA","3",1987,"1","1","3","SE","2","5","2","4","NA","NA","NA","NA","2",,"35","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA",2603,0,0,0,0,277,0,0,0,0,0,0,0,0,0,1,44902,"2",16,"1","9.1242"
"2004","SE",449091,756.519065190652,"1356.3","2","2004","90","3",1964,"2","3","2","SE","2","NA","3","1","NA","NA","2","NA","3","5","NA","0","0","NA","h","NA","13","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","1","2","NA","NA","NA",0,0,0,10538,0,263,0,0,0,0,0,0,0,0,0,1,44909,"2",39,"3","9.1242"
"2004","SE",449092,756.519065190652,"NA","2","2004","75","4",1964,"1","2","2","SE","2","NA","3","1","NA","NA","NA","NA","3","5","38","12","0","NA","l-n","NA","13","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","3","NA","NA","2","NA",0,0,0,35500,669,0,0,0,0,0,0,0,696,0,0,1,44909,"2",39,"4","9.1242"
"2004","SE",449121,756.519065190652,"1389.1","1","2004","90","2",1961,"1","2","2","SE","2","NA","3","1","NA","NA","NA","NA","3","8","40","0","0","NA","b-e","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","NA","2","8","2","NA",0,225,0,24615,0,0,2210,0,0,0,0,0,212,0,0,1,44912,"3",42,"3","9.1242"
"2004","SE",449122,756.519065190652,"978.1","4","2004","75","4",1961,"2","5","1","SE","2","5","3","2","NA","1","2","NA","NA","5","NA","0","0","NA","o","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","3","2","6","2","NA",0,0,0,12926,0,0,0,0,0,0,0,0,210,0,0,1,44912,"3",42,"4","9.1242"
"2004","SE",449501,756.519065190652,"1068.7","3","2004","85","4",1959,"1","1","3","SE","2","NA","3","1","NA","NA","NA","NA","3","8","NA","12","0","NA","b-e","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","3","2","NA","2","1",0,0,0,27456,0,0,0,0,0,9701,0,0,0,0,0,1,44950,"2",44,"3","9.1242"
"2004","SE",449502,756.519065190652,"1412.7","1","2004","50","4",1971,"2","1","1","SE","2","NA","3","1","NA","1","NA","NA","3","9","50","12","12","NA","p-q","NA","9","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA",28,367,0,20616,0,132,504,0,659,4198,0,0,232,0,0,1,44950,"3",32,"1","9.1242"
"2004","SE",450021,756.519065190652,"1342.3","3","2004","70","1",1949,"2","5","2","SE","2","NA","5","2","NA","NA","2","NA","3","3","40","12","12","NA","l-n","NA","12","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","2","6","NA","NA",0,0,0,37606,0,0,0,0,0,0,0,0,0,0,0,1,45002,"3",54,"3","9.1242"
"2004","SE",450022,756.519065190652,"1177.1","1","2004","60","1",1947,"1","2","3","SE","2","NA","3","2","NA","NA","1","NA","NA","5","36","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","6","NA","1",0,0,0,8920,0,1973,0,0,2567,0,0,0,0,8110,0,1,45002,"2",56,"1","9.1242"
"2004","SE",450023,756.519065190652,"NA","2","2004","60","4",1985,"2","1","1","SE","2","NA","2","4","NA","1","2","NA","3",,"NA","0","0","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","1","NA","NA","NA",0,329,0,1436,51,0,0,0,0,0,0,0,0,0,732,1,45002,"3",18,"1","9.1242"
"2004","SE",450091,756.519065190652,"NA","2","2004","50","2",1967,"1","1","1","SE","2","NA","5","1","NA","NA","NA","NA","3","2","40","12","0","NA","l-n","NA","13","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","NA","NA","NA","NA","NA",0,263,0,66064,0,0,0,0,0,0,0,0,0,0,0,1,45009,"2",36,"1","9.1242"
"2004","SE",450092,756.519065190652,"1389.1","4","2004","90","1",1968,"2","2","1","SE","2","3","3","2","NA","NA","2","NA","NA","5","NA","1","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","3","NA","NA","NA","NA",0,0,0,2201,0,132,0,0,0,0,0,0,0,0,0,1,45009,"2",35,"1","9.1242"
"2004","SE",450111,756.519065190652,"NA","1","2004","NA","4",1955,"2","5","2","SE","2","NA","3","2","NA","NA","NA","NA","NA","5","NA","12","0","NA","l-n","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","3","NA","NA","2","NA",0,110,0,20850,11751,0,0,0,0,0,0,0,0,0,0,1,45011,"2",48,"1","9.1242"
"2004","SE",450112,756.519065190652,"NA","4","2004","65","3",1950,"1","1","3","SE","2","NA","2","6","NA","1","2","NA","3","4","NA","10","0","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","NA","NA","2","NA",0,0,0,295,0,132,0,0,0,0,0,0,0,10730,0,1,45011,"2",53,"3","9.1242"
"2004","SE",450121,756.519065190652,"1274.3","1","2004","50","1",1966,"2","1","2","SE","2","NA","5","2","NA","NA","2","NA","NA","5","NA","0","0","NA","l-n","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","2","NA","NA","NA",0,0,0,11005,0,0,0,0,0,0,0,0,0,0,0,1,45012,"2",37,"2","9.1242"
"2004","SE",450122,756.519065190652,"NA","2","2004","NA","3",1964,"1","2","2","SE","2","NA","3","1","NA","NA","NA","NA","3","7","40","12","0","NA","NA","NA","11","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","NA","NA",0,0,0,26804,0,0,0,0,0,0,0,0,4287,0,0,1,45012,"2",39,"3","9.1242"
"2004","SE",450131,756.519065190652,"NA","2","2004","70","1",1964,"1","2","3","SE","2","NA","3","1","NA","NA","NA","NA","NA","3","20","12","0","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","1","NA","NA","1","NA",0,0,0,18710,0,277,0,0,0,0,0,0,630,0,0,1,45013,"2",39,"1","9.1242"
"2004","SE",450132,756.519065190652,"1126.2","4","2004","65","4",1970,"2","1","2","SE","2","5","3","1","NA","1","2","NA","NA","3","NA","12","0","NA","o","NA","13","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","NA","NA","2","NA",0,0,0,8667,0,0,0,0,0,0,0,0,446,0,0,1,45013,"2",33,"1","9.1242"
"2004","SE",450301,756.519065190652,"NA","4","2004","72","1",1966,"1","1","3","SE","2","NA","3","1","NA","NA","NA","NA","NA","3","20","4","0","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","2","NA","NA","6",0,0,0,24727,0,0,0,0,0,0,0,0,0,0,0,1,45030,"2",37,"1","9.1242"
"2004","SE",450302,756.519065190652,"NA","4","2004","90","1",1967,"2","2","1","Other","1","NA","5","8","NA","NA","2","NA","NA",,"40","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","3","2","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45030,"3",36,"1","9.1242"
"2004","SE",450311,756.519065190652,"1250.7","4","2004","60","4",1958,"2","2","3","SE","2","NA","5","1","NA","NA","NA","NA","3","2","16","12","0","NA","l-n","NA","13","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","2","NA","NA","NA",0,0,0,48308,0,0,0,0,0,0,0,0,0,0,0,1,45031,"3",45,"3","9.1242"
"2004","SE",450312,756.519065190652,"NA","2","2004","50","2",1953,"1","2","3","SE","2","NA","3","3","NA","NA","2","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","1","2","NA","NA","NA",0,0,0,0,0,526,0,0,0,0,0,0,1760,0,0,1,45031,"2",50,"1","9.1242"
"2004","SE",450313,756.519065190652,"NA","2","2004","30","1",1984,"1","1","3","SE","2","NA","2","4","NA","NA","2","NA","NA",,"40","6","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","3","2","NA","NA","NA",0,0,0,3919,0,0,0,0,0,0,0,0,0,0,4674,1,45031,"2",19,"1","9.1242"
"2004","SE",450314,756.519065190652,"1050.9","3","2004","70","4",1982,"2","1","3","SE","1","3","3","4","NA","NA","2","NA","3","4","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","1","NA",0,0,0,4965,0,99,0,0,0,0,0,0,0,0,0,1,45031,"2",21,"1","9.1242"
"2004","SE",450371,756.519065190652,"2310","2","2004","62","3",1968,"2","2","3","SE","2","NA","5","8","NA","NA","2","NA","3","3","NA","1","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","2","NA",8,0,0,0,0,0,0,0,0,4301,0,0,2482,0,0,1,45037,"2",35,"2","9.1242"
"2004","SE",450372,756.519065190652,"NA","4","2004","60","2",1962,"1","2","2","SE","2","NA","3","3","NA","1","2","NA","3","8","NA","0","12","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","3","NA","NA","2","NA",29,822,0,4402,0,0,0,0,0,7106,0,0,0,0,0,1,45037,"3",41,"3","9.1242"
"2004","SE",450671,756.519065190652,"1342.3","4","2004","75","2",1966,"1","1","2","SE","2","NA","4","1","NA","NA","NA","NA","3","4","NA","12","12","NA","l-n","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","2","NA","NA","NA","NA","NA",21,0,0,20301,0,0,0,0,0,0,0,0,0,0,0,1,45067,"2",37,"1","9.1242"
"2004","SE",450672,756.519065190652,"2088.2","4","2004","80","1",1967,"2","2","3","SE","2","NA","5","1","NA","NA","2","NA","NA","3","28","0","0","NA","l-n","NA","13","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","2","NA","2","NA",439,0,0,19633,0,0,103,0,0,0,0,0,0,0,0,1,45067,"2",36,"3","9.1242"
"2004","SE",450691,756.519065190652,"1198.1","4","2004","90","1",1962,"2","2","3","SE","2","NA","3","2","NA","NA","2","NA","NA","5","NA","0","0","NA","l-n","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","1","NA",0,0,0,5981,0,0,3221,0,0,0,66,0,260,1394,0,1,45069,"2",41,"3","9.1242"
"2004","SE",450692,756.519065190652,"1123.4","1","2004","51","1",1946,"1","1","1","SE","2","NA","5","1","NA","NA","NA","NA","3","2","40","12","0","10","l-n","NA","13","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA",203,0,0,45068,0,0,0,0,0,0,0,0,1226,0,0,1,45069,"2",57,"3","9.1242"
"2004","SE",450751,756.519065190652,"1137.3","1","2004","53","3",1985,"2","1","2","SE","NA","NA","2","4","NA","1","NA","NA","3",,"40","12","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","1","NA","NA","1","NA",0,0,0,2074,0,2114,0,0,0,0,0,0,0,0,858,1,45075,"2",18,"4","9.1242"
"2004","SE",450752,756.519065190652,"NA","4","2004","NA","1",1957,"2","1","1","SE","2","NA","5","1","NA","NA","NA","NA","2","2","30","12","0","NA","l-n","NA","13","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","2","NA","2","NA",0,526,0,29796,0,0,65,0,0,0,0,0,0,0,0,1,45075,"2",46,"4","9.1242"
"2004","SE",450753,756.519065190652,"NA","3","2004","55","1",1953,"1","5","2","Other","2","3","2","3","NA","1","2","NA","NA","8","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,1731,0,1,45075,"2",50,"1","9.1242"
"2004","SE",450754,756.519065190652,"1163.5","1","2004","60","3",1987,"1","1","1","SE","2","3","1","4","NA","2","NA","NA","NA",,"NA","0","0","NA","NA","NA","13","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","1","NA",0,0,0,104,0,0,0,0,0,24,0,0,5,0,31,1,45075,"2",16,"1","9.1242"
"2004","SE",450861,756.519065190652,"NA","4","2004","90","4",1952,"2","2","2","SE","2","NA","5","1","NA","NA","NA","NA","NA","2","36","12","12","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","2","NA",0,0,0,21586,0,0,0,0,0,0,0,0,0,0,0,1,45086,"2",51,"3","9.1242"
"2004","SE",450862,756.519065190652,"NA","4","2004","60","4",1937,"1","2","1","SE","1","NA","5","5","NA","NA","NA","NA","3","3","NA","1","0","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","2","NA","NA","2","NA",1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45086,"3",66,"1","9.1242"
"2004","SE",450863,756.519065190652,"NA","3","2004","85","4",1986,"2","1","3","SE","1","NA","2","4","NA","NA","2","NA","NA",,"NA","12","0","NA","NA","NA","13","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","2","2","2","NA",155,395,0,622,0,0,0,0,0,0,0,0,0,0,347,1,45086,"2",17,"1","9.1242"
"2004","SE",451361,756.519065190652,"NA","2","2004","70","2",1962,"2","2","3","SE","2","5","3","2","NA","NA","NA","NA","3","4","40","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","NA","NA",0,0,0,15955,417,0,0,0,0,0,0,0,490,0,0,1,45136,"2",41,"1","9.1242"
"2004","SE",451362,756.519065190652,"1234.1","3","2004","65","1",1960,"1","2","3","SE","2","NA","3","1","NA","1","NA","NA","3","4","38","0","0","NA","k","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","1","NA","NA","NA","NA","NA",0,0,0,29790,99,0,0,0,0,0,0,0,0,0,0,1,45136,"2",43,"1","9.1242"
"2004","SE",451401,756.519065190652,"NA","2","2004","90","3",1961,"2","2","2","SE","2","NA","3","1","NA","NA","NA","NA","3","8","38","0","0","NA","b-e","NA","4","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA",0,658,0,30182,0,264,0,0,0,0,0,0,0,0,0,1,45140,"2",42,"1","9.1242"
"2004","SE",451402,756.519065190652,"1084.5","4","2004","90","2",1959,"1","1","1","SE","2","NA","3","1","NA","NA","NA","1","3","9","34","12","0","NA","b-e","NA","3","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","2","NA",0,0,0,26205,0,0,0,0,0,0,0,0,179,0,0,1,45140,"2",44,"1","9.1242"
"2004","SE",451871,756.519065190652,"1177.1","4","2004","65","1",1962,"2","2","2","SE","1","NA","3","1","NA","1","NA","NA","3","4","40","0","0","NA","k","NA","13","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",167,0,0,37320,80,0,0,0,0,0,0,0,247,0,0,1,45187,"3",41,"2","9.1242"
"2004","SE",451872,756.519065190652,"NA","1","2004","25","4",1946,"1","2","1","SE","2","NA","3","1","NA","NA","2","NA","3","7","40","0","0","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","3","2","NA","2","NA",0,0,0,0,0,0,33087,0,0,0,0,0,69,0,0,1,45187,"2",57,"1","9.1242"
