"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120","HC010","HC020","HC030","HC040","HC050","HC060","HC070","HC080","HC090","HC100","HC110","HC120","HC130","HC140","HC150","HC160"
"2012","SE",37945,"3","2012","12",28053,17577,0,0,,,,,,,,,0,0,0,0,0,,38,,0,0,0,,10476,,"3","3","NA","1","1","1","1","1","1","1","1","4","2768.61","3","3","2","2","2","2","1","2","6","2","1","NA","930.7","820.28","NA","1","1",,"1",1,,,,,,"2","110","1","1","1","1","1","3","4","2","4","4","3","NA","3","NA"
"2012","SE",37953,"2","2012","37",28363,16391,0,0,,,,,,,,,0,0,0,1636,0,,176,,0,0,0,,11971,,"3","3","NA","1","1","1","1","1","1","1","1","4","2214.89","3","NA","2","2","2","2","1","3","4","2","2","NA","687.17","770.01","0","1","1",,"1",1,,,,,,"2","50","1","1","1","1","2","3","4","4","3","2","3","NA","3","NA"
"2012","SE",37971,"4","2012","19",44057,38574,0,0,,,,,,,,,0,0,2782,856,0,,0,,0,587,0,,4897,,"3","3","NA","1","1","1","1","1","1","1","1","6","2768.61","3","NA","2","2","2","2","3","3","4","2","1","NA","NA","699.79","NA","1","1",,"1",1,,,,,,"2","54","1","1","1","1","1","4","3","4","NA","NA","4","NA","3","NA"
"2012","SE",37982,"3","2012","15",21700,16388,0,0,,,,,,,,,0,0,0,0,0,,3,,0,1859,0,,3453,,"3","3","NA","2","1","1","1","1","1","1","3","4","1771.91","2","NA","2","2","2","2","4","3","2","2","1","NA","1050.19","632.35","1107.44","1","1",,"1",1,,,,,,"2","89","1","1","1","1","1","4","3","NA","3","4","NA","NA","3","NA"
"2012","SE",37997,"4","2012","15",30704,22192,0,0,,,,,,,,,0,0,0,0,0,,5,,0,957,0,,7555,,"3","3","NA","1","1","1","1","1","1","1","1","1","3322.33","3","1","2","2","2","2","1","2","5","2","1","NA","NA","865.02","138.43","1","1",,"1",1,,,,,,"2","NA","1","1","2","1","1","4","4","3","2","4","3","NA","3","NA"
"2012","SE",37999,"4","2012","35",9282,5082,0,0,,,,,,,,,0,0,0,0,0,,1068,,0,450,0,,3749,,"1","1","NA","1","1","2","1","1","1","1","1","4","3322.33","2","3","2","2","2","2","1","2","5","2","1","NA","NA","842.88","NA","1","1",,"1",1,,,,,,"2","NA","1","1","1","1","1","4","3","3","3","4","3","NA","3","NA"
"2012","SE",38013,"1","2012","23",10858,10856,0,0,,,,,,,,,0,0,0,0,0,,18,,0,0,0,,2,,"3","3","NA","2","1","1","1","1","1","1","1","5","885.96","3","3","2","2","2","2","4","3","1","1","1","NA","777.09","286.72","NA","1","1",,"1",1,,,,,,"2","165","1","1","1","1","1","3","4","4","NA","NA","3","NA","3","NA"
"2012","SE",38034,"2","2012","25",17379,16190,0,0,,,,,,,,,0,0,0,0,0,,212,,0,0,0,,1189,,"1","3","3","1","1","1","1","1","1","1","1","1","1328.93","NA","3","2","2","2","2","1","2","4","2","1","NA","777.09","633.02","62.76","1","1",,"1",1,,,,,,"NA","110","1","1","1","1","1","4","3","4","3","3","3","NA","3","NA"
"2012","SE",38050,"1","2012","29",24567,20577,0,0,,,,,,,,,0,0,0,0,0,,7,,0,0,0,,3990,,"3","3","NA","1","1","2","1","1","1","1","1","3","1107.44","3","NA","2","2","2","2","4","3","NA","2","1","NA","1069.35","403.44","NA","1","1",,"1",1,,,,,,"2","65","1","1","1","1","1","3","4","2","4","2","3","NA","3","NA"
"2012","SE",38056,"2","2012","23",11317,6877,0,0,,,,,,,,,0,0,0,0,0,,68,,0,208,0,,4232,,"3","3","NA","1","1","1","1","1","1","1","1","4","996.7","3","2","2","2","2","2","4","2","4","2","1","398.68","930.7","529.03","0","1","1",,"1",1,,,,,,"1","80","1","1","1","1","1","4","3","2","NA","NA","2","NA","3","NA"
"2012","SE",38073,"3","2012","16",19706,15839,0,0,,,,,,,,,0,0,0,242,0,,2499,,0,0,0,,3867,,"NA","3","NA","1","1","1","1","1","1","1","1","6","3322.33","3","NA","2","2","2","2","4","1","3","2","1","664.47","911.54","560.26","NA","1","1",,"1",1,,,,,,"2","200","1","1","1","1","1","4","3","4","4","4","4","NA","3","NA"
"2012","SE",38090,"1","2012","16",42180,24075,0,0,,,,,,,,,0,0,0,0,0,,17,,0,16559,0,,1546,,"3","3","3","2","1","1","1","1","1","1","1","2","3100.84","3","NA","2","2","2","1","1","3","6","2","1","1129.59","1183.75","611.86","0","1","1",,"1",1,,,,,,"2","200","1","1","1","1","1","4","4","3","3","4","4","NA","3","NA"
"2012","SE",38103,"1","2012","26",22689,21714,0,0,,,,,,,,,0,0,0,2178,0,,38,,0,0,0,,975,,"3","3","NA","1","1","2","1","1","1","1","1","4","664.47","3","1","2","2","1","2","2","2","6","2","1","NA","634.23","1130.59","NA","1","1",,"1",1,,,,,,"2","210","1","1","1","1","1","4","4","4","3","3","2","NA","3","NA"
"2012","SE",38124,"1","2012","20",35097,31691,0,0,,,,,,,,,0,0,0,0,0,,24,,0,0,0,,3406,,"3","3","NA","1","1","1","1","1","1","1","3","4","2436.38","3","NA","2","2","1","2","4","2","6","2","1","NA","634.68","576.87","NA","1","1",,"1",1,,,,,,"1","110","1","1","1","1","1","4","4","2","3","3","3","NA","3","NA"
"2012","SE",38144,"1","2012","7",41330,18547,0,0,,,,,,,,,0,0,0,0,0,,31,,0,1514,0,,21268,,"3","3","NA","1","1","1","1","1","1","1","1","4","1661.17","3","NA","2","2","2","2","1","3","4","2","1","NA","930.7","357.93","NA","1","1",,"1",1,,,,,,"2","200","1","1","1","1","1","3","4","4","3","4","2","NA","3","NA"
"2012","SE",38161,"3","2012","14",23370,18396,0,0,,,,,,,,,0,0,0,0,0,,1935,,0,0,0,,4974,,"3","3","3","1","1","2","1","1","1","1","3","1","NA","2","NA","2","2","2","2","4","3","5","2","1","NA","NA","310.08","830.58","1","1",,"1",1,,,,,,"2","170","1","1","1","1","1","3","4","3","3","NA","2","NA","3","NA"
"2012","SE",38195,"2","2012","40",10429,-21509,0,0,,,,,,,,,0,0,0,0,0,,181,,0,0,0,,31938,,"3","3","3","1","1","1","1","1","3","1","2","5","NA","2","NA","2","2","2","2","1","2","5","2","1","398.68","1183.75","302","NA","1","1",,"1",1,,,,,,"2","70","1","1","1","1","NA","4","4","4","3","3","4","NA","3","NA"
"2012","SE",38197,"1","2012","12",3203,2772,0,0,,,,,,,,,0,0,0,0,0,,1979,,0,0,0,,431,,"3","3","NA","2","2","1","1","1","1","1","1","6","NA","1","NA","2","2","2","1","1","2","5","2","1","NA","NA","606.99","922.87","1","1",,"1",1,,,,,,"2","140","1","1","NA","1","1","4","4","3","4","3","3","NA","3","NA"
"2012","SE",38255,"3","2012","21",7865,5172,0,0,,,,,,,,,0,0,0,0,0,,538,,0,112,0,,2581,,"3","3","NA","1","1","1","1","1","1","1","1","6","2325.63","2","3","2","2","2","2","1","3","4","2","1","NA","930.7","438.66","NA","1","1",,"1",1,,,,,,"2","66","1","1","1","1","1","4","4","4","3","4","4","NA","3","NA"
"2012","SE",38257,"2","2012","33",21430,16475,0,0,,,,,,,,,0,0,0,3133,0,,55,,0,0,0,,4955,,"NA","3","3","1","1","2","1","1","3","1","3","1","1882.66","2","3","2","2","2","2","1","3","1","2","1","NA","NA","581.08","442.98","1","1",,"1",1,,,,,,"2","135","1","1","1","1","1","4","3","2","NA","4","4","NA","3","NA"
"2012","SE",38259,"3","2012","16",38715,26887,0,0,,,,,,,,,0,0,0,1203,0,,332,,0,578,0,,11250,,"3","3","3","1","1","2","1","1","1","1","1","6","2768.61","3","NA","2","2","2","2","4","3","6","2","1","NA","NA","716.52","NA","1","1",,"1",1,,,,,,"2","246","1","1","1","NA","1","4","3","3","2","NA","3","NA","3","NA"
"2012","SE",38277,"1","2012","18",35804,23696,0,0,,,,,,,,,0,0,0,0,0,,104,,0,0,0,,12108,,"3","3","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","3","3","2","1","NA","NA","654.61","55.37","1","1",,"1",1,,,,,,"2","190","1","1","1","1","1","4","4","3","3","4","3","NA","3","NA"
"2012","SE",38281,"2","2012","31",6237,5802,0,0,,,,,,,,,0,0,0,0,0,,327,,0,0,0,,435,,"3","3","1","2","1","1","1","3","1","1","3","6","NA","3","3","2","2","2","1","4","3","5","2","1","664.47","NA","459.92","0","1","1",,"1",1,,,,,,"2","52","1","1","1","1","1","4","4","NA","4","4","3","NA","2","NA"
"2012","SE",38290,"1","2012","15",53920,45044,0,0,,,,,,,,,0,0,0,0,0,,1522,,0,666,0,,8211,,"3","3","NA","1","1","1","1","1","1","1","3","2","1328.93","2","NA","2","2","2","1","1","2","6","2","1","885.96","777.09","1375.89","221.49","1","1",,"1",1,,,,,,"2","300","1","1","1","1","1","4","4","3","3","4","4","NA","3","NA"
"2012","SE",38331,"3","2012","13",3100,-4046,0,0,,,,,,,,,0,0,0,2342,0,,239,,0,1147,0,,5999,,"NA","3","3","2","1","1","1","1","1","1","1","3","NA","3","1","2","2","2","2","1","2","6","2","1","NA","NA","1146.54","110.74","1","1",,"1",1,,,,,,"2","167","1","1","1","1","1","NA","3","4","4","3","3","NA","NA","NA"
"2012","SE",38348,"4","2012","14",24361,15633,0,0,,,,,,,,,0,0,0,7125,0,,0,,0,964,0,,7763,,"3","3","3","1","1","1","1","1","1","1","1","6","2214.89","NA","3","2","2","2","1","1","2","6","2","1","NA","NA","512.3","0","1","1",,"1",1,,,,,,"2","200","1","1","2","1","1","4","4","NA","2","4","4","NA","3","NA"
"2012","SE",38397,"2","2012","47",23167,12479,0,0,,,,,,,,,0,0,0,0,0,,2554,,0,142,0,,10546,,"3","3","NA","1","1","1","1","1","1","1","1","6","1661.17","2","NA","2","1","2","2","4","2","3","2","1","NA","516.18","327.25","NA","1","1",,"1",1,,,,,,"2","NA","1","1","1","1","2","3","3","4","3","3","3","NA","3","NA"
"2012","SE",38410,"2","2012","48",61648,52629,0,0,,,,,,,,,0,0,0,0,0,,210,,0,0,0,,9019,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","NA","NA","2","2","2","1","1","1","4","2","1","664.47","1183.75","699.79","NA","1","1",,"1",1,,,,,,"2","100","1","2","1","1","1","4","3","3","4","NA","4","NA","3","NA"
"2012","SE",38428,"2","2012","13",8002,7461,0,0,,,,,,,,,0,0,0,0,0,,55,,0,0,0,,541,,"3","3","1","1","1","1","1","1","1","1","1","6","NA","1","2","2","2","2","2","4","1","3","2","1","NA","NA","NA","NA","1","1",,"1",1,,,,,,"2","64","1","1","1","1","1","4","2","NA","2","3","4","NA","3","NA"
"2012","SE",38429,"4","2012","9",22744,22445,0,0,,,,,,,,,0,0,0,0,0,,106,,0,27,0,,271,,"3","3","NA","1","1","1","1","1","1","1","2","5","2768.61","3","NA","2","2","2","2","3","3","4","1","1","NA","1050.19","769.78","0","1","1",,"1",1,,,,,,"2","260","1","1","1","1","1","3","4","4","3","2","3","NA","3","NA"
"2012","SE",38434,"3","2012","28",38848,27281,0,0,,,,,,,,,0,0,0,0,0,,0,,0,565,0,,11002,,"3","3","NA","1","1","2","1","1","1","1","1","6","NA","1","2","2","2","2","2","3","3","2","2","1","NA","1183.75","585.84","NA","1","1",,"1",1,,,,,,"2","140","1","1","1","1","1","3","3","4","3","4","2","NA","3","NA"
"2012","SE",38466,"1","2012","22",22971,13470,0,0,,,,,,,,,0,0,0,6112,0,,0,,0,0,0,,9501,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","2","4","2","1","NA","NA","512.3","0","1","1",,"1",1,,,,,,"2","NA","1","1","1","1","1","2","4","NA","1","4","3","NA","3","NA"
"2012","SE",38478,"1","2012","11",15232,12311,0,0,,,,,,,,,0,0,0,0,0,,17,,0,576,0,,2346,,"3","3","NA","1","1","1","1","1","1","1","1","4","2214.89","1","NA","2","2","2","2","4","2","4","2","1","586.95","687.17","425.81","166.12","1","1",,"1",1,,,,,,"2","120","1","1","1","1","1","4","4","4","3","2","4","NA","3","NA"
"2012","SE",38502,"3","2012","14",34356,26047,0,0,,,,,,,,,0,0,0,0,0,,479,,0,0,0,,8309,,"3","3","NA","1","1","1","1","1","1","1","1","3","NA","2","1","2","2","2","2","1","2","1","2","1","NA","930.7","958.38","NA","1","1",,"1",1,,,,,,"2","160","2","2","1","1","1","4","4","4","3","4","3","NA","3","NA"
"2012","SE",38511,"2","2012","20",9636,9209,0,0,,,,,,,,,0,0,0,0,0,,57,,0,0,0,,428,,"3","3","3","1","1","1","1","1","3","1","1","4","2547.12","3","NA","2","2","2","2","2","3","3","2","1","451.62","930.7","501.23","0","1","1",,"1",1,,,,,,"2","NA","1","1","1","1","1","3","4","4","3","NA","3","NA","3","NA"
"2012","SE",38517,"2","2012","14",48192,42302,0,0,,,,,,,,,0,0,0,0,0,,733,,0,882,0,,5007,,"3","3","3","1","1","1","1","1","1","1","1","5","3322.33","3","NA","2","2","2","2","4","2","6","2","1","NA","911.54","917.96","NA","1","1",,"1",1,,,,,,"2","180","1","1","1","2","1","4","4","4","3","3","3","NA","3","NA"
"2012","SE",38519,"1","2012","23",13085,9057,0,0,,,,,,,,,0,0,0,0,0,,301,,0,0,0,,4028,,"3","3","NA","2","1","1","1","1","1","1","3","4","2214.89","3","NA","1","2","2","2","4","2","2","2","1","664.47","419.94","517.84","NA","1","1",,"1",1,,,,,,"2","72","1","1","1","1","1","4","4","3","3","4","4","NA","3","NA"
"2012","SE",38546,"4","2012","32",74564,60517,0,0,,,,,,,,,0,0,0,0,0,,1322,,0,0,0,,14048,,"3","3","3","1","1","1","1","1","1","1","1","3","1993.4","2","3","2","2","2","2","3","3","6","2","1","NA","1183.75","865.02","129.2","1","1",,"1",1,,,,,,"1","92","1","1","2","1","1","4","4","3","4","4","3","NA","3","NA"
"2012","SE",38547,"1","2012","12",48024,38650,0,0,,,,,,,,,0,0,0,0,0,,26727,,0,1961,0,,7413,,"3","3","NA","1","1","1","1","1","1","1","1","2","2214.89","3","NA","2","2","2","2","1","3","3","2","1","NA","777.09","598.57","0","1","1",,"1",1,,,,,,"2","150","1","1","1","1","1","2","4","3","3","3","3","NA","2","NA"
"2012","SE",38555,"1","2012","35",35542,23563,0,0,,,,,,,,,0,0,0,0,0,,2348,,0,4192,0,,7787,,"NA","3","3","1","2","1","1","1","1","1","1","4","2214.89","2","3","2","2","2","1","1","2","4","2","1","477.75","777.09","629.69","0","1","1",,"1",1,,,,,,"2","232","1","1","1","1","1","4","3","3","4","3","3","NA","3","NA"
"2012","SE",38559,"1","2012","11",31985,16740,0,0,,,,,,,,,0,0,0,7100,0,,700,,0,0,0,,15245,,"1","3","3","1","1","1","1","1","1","1","1","5","2214.89","3","NA","2","2","1","2","1","2","5","2","1","NA","687.17","809.65","NA","1","1",,"1",1,,,,,,"1","202","1","2","1","1","1","3","3","3","1","4","3","NA","3","NA"
"2012","SE",38565,"3","2012","NA",18019,14132,0,0,,,,,,,,,0,0,1800,138,0,,0,,0,370,0,,3516,,"3","3","3","1","1","2","1","1","1","1","1","4","1771.91","3","NA","2","2","2","2","1","2","5","2","1","NA","NA","566.01","184.57","1","1",,"1",1,,,,,,"1","138","1","1","1","1","1","4","3","4","4","4","3","NA","3","NA"
"2012","SE",38567,"1","2012","16",76516,74017,0,0,,,,,,,,,0,0,0,0,0,,212,,0,523,0,,1976,,"3","3","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","2","6","2","1","NA","930.7","679.86","NA","1","1",,"1",1,,,,,,"2","250","1","1","1","1","1","4","4","4","4","NA","3","NA","3","NA"
"2012","SE",38583,"1","2012","15",27304,26008,0,0,,,,,,,,,0,0,0,0,0,,334,,0,0,0,,1296,,"3","3","1","1","1","1","1","1","1","1","2","6","2768.61","3","NA","2","1","2","2","4","1","4","2","1","775.21","930.7","685.4","NA","1","1",,"1",1,,,,,,"2","126","1","1","1","1","1","4","4","4","4","3","3","NA","3","NA"
"2012","SE",38589,"3","2012","10",43426,36763,0,0,,,,,,,,,0,0,0,0,0,,15,,0,1313,0,,5350,,"3","3","NA","1","1","2","1","3","1","1","1","3","2436.38","3","3","2","2","2","1","1","2","4","2","1","NA","NA","1328.93","NA","1","1",,"1",1,,,,,,"1","200","1","1","1","1","1","4","4","2","4","4","4","NA","3","NA"
"2012","SE",38606,"2","2012","19",0,-33965,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,33965,,"3","3","NA","1","1","1","1","1","1","1","1","4","2214.89","2","NA","2","2","2","2","1","2","4","2","1","NA","754.72","820.73","NA","1","1",,"1",1,,,,,,"2","120","1","1","1","1","1","4","4","3","4","3","4","NA","3","NA"
"2012","SE",38614,"2","2012","12",9417,8996,0,0,,,,,,,,,0,0,0,0,0,,6206,,0,0,0,,420,,"NA","3","3","1","1","1","1","1","3","1","1","6","NA","3","2","2","2","2","2","1","2","4","2","1","664.47","930.7","1202.13","NA","1","1",,"1",1,,,,,,"2","200","1","1","1","1","1","4","3","4","3","4","1","NA","3","NA"
"2012","SE",38631,"3","2012","23",23018,10678,0,0,,,,,,,,,0,0,0,0,0,,0,,0,753,0,,11587,,"3","3","3","1","1","1","1","1","3","1","1","3","2214.89","3","2","2","2","2","2","3","2","5","2","1","NA","NA","590.27","NA","1","1",,"1",1,,,,,,"2","200","1","1","2","2","1","3","3","3","3","1","3","NA","3","NA"
"2012","SE",38638,"3","2012","15",25172,21636,0,0,,,,,,,,,0,0,0,0,0,,0,,0,398,0,,3139,,"3","3","NA","1","1","1","1","1","1","1","1","4","2768.61","3","2","2","2","1","2","3","2","4","2","1","NA","NA","466.34","NA","1","1",,"1",1,,,,,,"2","55","1","1","1","1","1","3","3","3","4","3","3","NA","3","NA"
"2012","SE",38659,"1","2012","17",18745,10653,0,0,,,,,,,,,0,0,0,0,0,,1,,0,0,0,,8093,,"3","3","NA","1","1","1","1","1","3","1","1","4","3322.33","1","NA","2","1","2","2","4","2","3","2","1","NA","777.09","809.65","110.74","1","1",,"1",1,,,,,,"2","NA","1","1","1","1","1","3","4","4","3","3","4","NA","3","NA"
"2012","SE",38669,"2","2012","12",21685,12690,0,0,,,,,,,,,0,0,0,0,0,,4,,0,0,0,,8995,,"3","3","NA","2","1","1","1","1","1","1","1","5","1550.42","3","2","2","2","2","2","1","2","4","2","1","NA","754.72","716.52","NA","1","1",,"1",1,,,,,,"1","NA","1","1","1","1","1","3","4","3","4","4","3","NA","3","NA"
"2012","SE",38674,"4","2012","31",33279,23226,0,0,,,,,,,,,0,0,0,0,0,,41,,0,0,0,,10053,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","2","NA","2","2","2","1","1","1","2","2","1","741.99","NA","698.91","NA","1","1",,"1",1,,,,,,"2","200","1","1","1","1","1","4","3","3","4","4","2","NA","2","NA"
"2012","SE",38722,"3","2012","30",21039,18318,0,0,,,,,,,,,0,0,0,0,0,,284,,0,0,0,,2721,,"3","3","NA","1","1","1","1","1","1","1","1","4","NA","1","3","2","2","2","NA","1","1","3","2","1","NA","NA","479.63","NA","1","1",,"1",1,,,,,,"2","80","1","1","1","1","2","3","3","3","3","3","3","NA","3","NA"
"2012","SE",38727,"3","2012","19",24755,20359,0,0,,,,,,,,,0,0,0,0,0,,344,,0,0,0,,4396,,"3","3","3","1","1","1","1","1","1","1","1","6","1661.17","3","NA","2","1","2","2","3","2","3","2","1","NA","1183.75","760.15","NA","1","1",,"1",1,,,,,,"2","246","2","NA","1","1","1","3","4","4","3","2","1","NA","3","NA"
"2012","SE",38750,"2","2012","20",23214,12557,0,0,,,,,,,,,0,0,0,0,0,,24,,0,0,0,,10657,,"3","3","NA","1","1","1","1","1","1","1","1","6","1107.44","3","NA","2","2","2","2","1","2","4","2","1","NA","NA","785.18","NA","1","1",,"1",1,,,,,,"2","135","1","1","1","1","1","4","4","NA","3","4","NA","NA","3","NA"
"2012","SE",38792,"2","2012","12",19050,16313,0,0,,,,,,,,,0,0,0,0,0,,494,,0,366,0,,2370,,"3","3","3","1","1","2","1","1","1","1","1","4","NA","2","1","2","1","2","2","2","1","3","2","1","NA","NA","447.74","NA","1","1",,"1",1,,,,,,"2","120","1","1","1","1","1","4","4","4","4","NA","3","NA","3","NA"
"2012","SE",38796,"3","2012","18",34322,30918,0,0,,,,,,,,,0,0,0,0,0,,4,,0,305,0,,3099,,"3","1","3","1","1","2","1","1","1","NA","1","3","5537.22","2","2","2","2","2","2","1","3","6","2","1","NA","1050.19","1150.63","0","1","1",,"1",1,,,,,,"2","200","1","1","1","1","1","4","3","4","4","3","3","NA","3","NA"
"2012","SE",38868,"2","2012","10",66322,40495,0,0,,,,,,,,,0,0,0,0,0,,6468,,0,0,0,,25828,,"3","3","NA","1","1","1","1","1","1","1","2","6","NA","3","NA","2","2","2","2","1","2","6","2","1","NA","777.09","952.73","0","1","1",,"2",1.5,,,,,,"2","250","1","1","2","1","1","4","4","4","1","2","4","NA","3","NA"
"2012","SE",38889,"2","2012","19",90696,74760,0,0,,,,,,,,,0,0,0,0,0,,441,,0,637,0,,15300,,"3","3","3","1","1","1","1","1","1","1","1","5","NA","3","3","2","2","2","2","1","2","5","2","1","NA","911.54","571","NA","1","1",,"2",1.5,,,,,,"2","250","1","1","1","1","1","4","4","3","4","3","3","NA","3","NA"
"2012","SE",38914,"2","2012","17",75048,45289,0,0,,,,,,,,,0,0,0,0,0,,6905,,0,0,0,,29759,,"NA","3","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","4","2","5","1","1","NA","1183.75","952.73","0","1","1",,"2",1.5,,,,,,"2","200","1","1","1","1","1","4","3","4","NA","3","2","NA","3","NA"
"2012","SE",38971,"1","2012","34",61211,50076,0,0,,,,,,,,,0,0,0,0,0,,1945,,0,815,0,,10321,,"NA","3","3","1","1","1","1","1","1","1","1","2","NA","3","NA","2","2","2","2","1","3","3","2","1","664.47","1183.75","485.73","0","1","1",,"2",1.5,,,,,,"2","54","1","1","1","1","1","4","3","4","4","NA","3","NA","3","NA"
"2012","SE",38977,"2","2012","15",25095,16504,0,0,,,,,,,,,0,0,0,0,0,,824,,0,0,0,,8592,,"3","3","NA","1","1","1","1","1","1","1","1","6","2214.89","3","NA","2","2","2","1","1","2","4","2","1","664.47","634.23","485.73","NA","1","1",,"2",1.5,,,,,,"2","NA","1","1","1","1","1","4","3","4","4","3","3","NA","3","NA"
"2012","SE",39002,"3","2012","13",78099,33279,0,0,,,,,,,,,0,0,0,0,0,,259,,0,628,0,,44192,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","2","2","5","2","1","NA","911.54","1331.26","0","1","1",,"2",1.5,,,,,,"2","250","1","1","1","1","1","3","4","4","3","NA","3","NA","3","NA"
"2012","SE",39010,"3","2012","15",86744,61690,0,0,,,,,,,,,0,0,0,0,3561,,2069,,0,2187,0,,22867,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","1","2","2","2","1","2","5","2","1","NA","1183.75","1613.32","0","1","1",,"2",1.5,,,,,,"2","140","1","1","1","1","1","4","4","4","3","3","4","NA","3","NA"
"2012","SE",39019,"3","2012","29",26730,6780,0,0,,,,,,,,,0,0,0,0,0,,31,,0,1443,0,,18507,,"3","3","NA","1","1","2","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","1","6","1","1","NA","1050.19","769.78","0","1","1",,"2",1.5,,,,,,"2","250","1","1","1","1","1","3","4","4","4","3","3","NA","3","NA"
"2012","SE",39021,"1","2012","45",39483,29502,0,0,,,,,,,,,0,0,0,0,0,,199,,0,19,0,,9962,,"NA","3","3","1","1","1","1","1","1","1","2","6","3876.05","2","3","2","2","2","2","4","2","3","2","1","NA","1050.19","875.88","NA","1","1",,"2",1.5,,,,,,"2","167","1","1","1","1","1","4","4","4","4","4","2","NA","3","NA"
"2012","SE",39053,"2","2012","29",43804,37136,0,0,,,,,,,,,0,0,0,0,0,,332,,0,488,0,,6180,,"3","3","NA","1","1","1","1","1","1","1","1","4","2214.89","3","NA","2","2","2","2","3","2","6","2","1","NA","1050.19","571","NA","1","1",,"2",1.5,,,,,,"2","170","1","1","1","1","1","4","4","4","3","1","3","NA","3","NA"
"2012","SE",39054,"4","2012","18",36669,30324,0,0,,,,,,,,,0,0,0,0,0,,70,,0,301,0,,6044,,"NA","3","3","1","1","1","1","1","1","1","1","3","1882.66","3","NA","2","2","2","2","1","3","6","2","1","664.47","1183.75","698.91","NA","1","1",,"2",1.5,,,,,,"2","200","1","1","1","1","1","4","4","4","4","NA","3","NA","3","NA"
"2012","SE",39077,"2","2012","22",73428,65250,0,0,,,,,,,,,0,0,0,0,0,,1449,,0,1380,0,,6799,,"3","3","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","1","1","2","6","2","1","741.99","NA","485.73","775.21","1","1",,"2",1.5,,,,,,"2","54","1","1","1","1","1","4","4","4","3","4","NA","NA","3","NA"
"2012","SE",39083,"2","2012","47",5807,-13342,0,0,,,,,,,,,0,0,0,0,0,,1,,0,1455,0,,17694,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","2","NA","2","2","2","2","1","2","3","2","1","NA","911.54","820.73","NA","1","1",,"2",1.5,,,,,,"2","200","1","1","2","1","1","4","3","4","3","3","2","NA","3","NA"
"2012","SE",39119,"2","2012","18",39714,24305,0,0,,,,,,,,,0,0,0,0,0,,5669,,0,0,0,,15409,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","2","6","2","1","NA","1183.75","908.1","775.21","1","1",,"2",1.5,,,,,,"2","140","1","1","1","1","1","4","4","3","4","4","3","NA","3","NA"
"2012","SE",39154,"3","2012","12",55592,39485,0,0,,,,,,,,,0,0,0,0,0,,1297,,0,224,0,,15883,,"NA","3","NA","1","1","1","1","1","1","1","1","6","2768.61","3","3","2","2","2","2","4","3","5","2","1","NA","1183.75","917.96","0","1","1",,"2",1.5,,,,,,"2","80","1","1","1","1","1","4","3","3","3","4","4","NA","3","NA"
